RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName
70496,319,29464,Zip,SC,SC,Mount Pleasant,Charleston-North Charleston,Charleston County
84618,320,60616,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County
69275,321,27284,Zip,NC,NC,Kernersville,Winston-Salem,Forsyth County
73409,322,35242,Zip,AL,AL,Hoover,Birmingham-Hoover,Jefferson County
83519,323,58103,Zip,ND,ND,Fargo,Fargo,Cass County
93205,324,80015,Zip,CO,CO,Aurora,Denver-Aurora-Lakewood,Arapahoe County
66142,325,20019,Zip,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia
82474,326,55901,Zip,MN,MN,Rochester,Rochester,Olmsted County
61635,327,10021,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County
93449,328,80525,Zip,CO,CO,Fort Collins,Fort Collins,Larimer County
70904,329,30127,Zip,GA,GA,Powder Springs,Atlanta-Sandy Springs-Roswell,Cobb County
99252,330,97402,Zip,OR,OR,Eugene,Eugene,Lane County
72532,331,33313,Zip,FL,FL,Lauderhill,Miami-Fort Lauderdale-West Palm Beach,Broward County
89249,332,71913,Zip,AR,AR,Hot Springs,Hot Springs,Garland County
96008,333,90027,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County
74145,334,37064,Zip,TN,TN,Franklin,Nashville-Davidson--Murfreesboro--Franklin,Williamson County
74147,335,37066,Zip,TN,TN,Gallatin,Nashville-Davidson--Murfreesboro--Franklin,Sumner County
99575,336,98115,Zip,WA,WA,Seattle,Seattle-Tacoma-Bellevue,King County
76231,337,42101,Zip,KY,KY,Bowling Green,Bowling Green,Warren County
97435,338,93727,Zip,CA,CA,Fresno,Fresno,Fresno County
97774,339,94568,Zip,CA,CA,Dublin,San Francisco-Oakland-Hayward,Alameda County
65791,340,19124,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County
97952,341,95051,Zip,CA,CA,Santa Clara,San Jose-Sunnyvale-Santa Clara,Santa Clara County
96364,342,91335,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County
98378,343,95687,Zip,CA,CA,Vacaville,Vallejo-Fairfield,Solano County
72252,344,32828,Zip,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County
71878,345,32225,Zip,FL,FL,Jacksonville,Jacksonville,Duval County
91261,346,76116,Zip,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County
96221,347,90731,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County
92120,348,77840,Zip,TX,TX,College Station,College Station-Bryan,Brazos County
91656,349,77007,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County
94843,349,85251,Zip,AZ,AZ,Scottsdale,Phoenix-Mesa-Scottsdale,Maricopa County
67720,351,23452,Zip,VA,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City
90727,352,75150,Zip,TX,TX,Mesquite,Dallas-Fort Worth-Arlington,Dallas County
70984,353,30253,Zip,GA,GA,McDonough,Atlanta-Sandy Springs-Roswell,Henry County
74183,354,37122,Zip,TN,TN,Mount Juliet,Nashville-Davidson--Murfreesboro--Franklin,Wilson County
70909,355,30135,Zip,GA,GA,Douglasville,Atlanta-Sandy Springs-Roswell,Douglas County
89982,356,73160,Zip,OK,OK,Moore,Oklahoma City,Cleveland County
95770,357,89031,Zip,NV,NV,North Las Vegas,Las Vegas-Henderson-Paradise,Clark County
97328,358,93550,Zip,CA,CA,Palmdale,Los Angeles-Long Beach-Anaheim,Los Angeles County
76501,359,43068,Zip,OH,OH,Reynoldsburg,Columbus,Franklin County
97319,360,93536,Zip,CA,CA,Lancaster,Los Angeles-Long Beach-Anaheim,Los Angeles County
70658,361,29681,Zip,SC,SC,Simpsonville,Greenville-Anderson-Mauldin,Greenville County
84617,362,60615,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County
60594,363,7087,Zip,NJ,NJ,Union City,New York-Newark-Jersey City,Hudson County
75755,364,40601,Zip,KY,KY,Frankfort,Frankfort,Franklin County
72538,365,33319,Zip,FL,FL,Lauderhill,Miami-Fort Lauderdale-West Palm Beach,Broward County
92474,366,78501,Zip,TX,TX,McAllen,McAllen-Edinburg-Mission,Hidalgo County
99581,367,98122,Zip,WA,WA,Seattle,Seattle-Tacoma-Bellevue,King County
66825,368,21215,Zip,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City
85941,369,63123,Zip,MO,MO,Affton,St. Louis,Saint Louis County
63615,370,14580,Zip,NY,NY,Town of Webster,Rochester,Monroe County
96962,371,92630,Zip,CA,CA,Lake Forest,Los Angeles-Long Beach-Anaheim,Orange County
87073,372,66061,Zip,KS,KS,Olathe,Kansas City,Johnson County
63478,373,14221,Zip,NY,NY,Town Of Amherst,Buffalo-Cheektowaga-Niagara Falls,Erie County
67719,374,23451,Zip,VA,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City
97717,375,94509,Zip,CA,CA,Antioch,San Francisco-Oakland-Hayward,Contra Costa County
62036,376,11225,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County
62019,376,11208,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County
98413,378,95758,Zip,CA,CA,Elk Grove,Sacramento--Roseville--Arden-Arcade,Sacramento County
97222,379,93306,Zip,CA,CA,Bakersfield,Bakersfield,Kern County
84641,380,60641,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County
77698,381,45601,Zip,OH,OH,Chillicothe,Chillicothe,Ross County
92345,382,78249,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
95819,383,89123,Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County
66787,384,21122,Zip,MD,MD,Pasadena,Baltimore-Columbia-Towson,Anne Arundel County
95844,385,89148,Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County
97223,386,93307,Zip,CA,CA,Bakersfield,Bakersfield,Kern County
91706,387,77057,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County
65933,388,19446,Zip,PA,PA,Lansdale,Philadelphia-Camden-Wilmington,Montgomery County
97318,389,93535,Zip,CA,CA,Lancaster,Los Angeles-Long Beach-Anaheim,Los Angeles County
92350,390,78254,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
97576,391,94122,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County
72626,392,33467,Zip,FL,FL,Greenacres,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County
62004,393,11101,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County
92003,394,77521,Zip,TX,TX,Baytown,Houston-The Woodlands-Sugar Land,Harris County
97202,395,93274,Zip,CA,CA,Tulare,Visalia-Porterville,Tulare County
69491,396,27707,Zip,NC,NC,Durham,Durham-Chapel Hill,Durham County
77986,397,46143,Zip,IN,IN,Greenwood,Indianapolis-Carmel-Anderson,Johnson County
73089,398,34293,Zip,FL,FL,Venice,North Port-Sarasota-Bradenton,Sarasota County
70482,399,29445,Zip,SC,SC,Goose Creek,Charleston-North Charleston,Berkeley County
99589,400,98133,Zip,WA,WA,Shoreline,Seattle-Tacoma-Bellevue,King County
72540,401,33321,Zip,FL,FL,Tamarac,Miami-Fort Lauderdale-West Palm Beach,Broward County
90668,402,75070,Zip,TX,TX,McKinney,Dallas-Fort Worth-Arlington,Collin County
84656,403,60660,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County
69768,404,28205,Zip,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County
90612,405,75002,Zip,TX,TX,Allen,Dallas-Fort Worth-Arlington,Collin County
84504,406,60453,Zip,IL,IL,Oak Lawn,Chicago-Naperville-Elgin,Cook County
58710,407,2301,Zip,MA,MA,Brockton,Boston-Cambridge-Newton,Plymouth County
90645,408,75043,Zip,TX,TX,Garland,Dallas-Fort Worth-Arlington,Dallas County
97189,409,93257,Zip,CA,CA,Porterville,Visalia-Porterville,Tulare County
65701,411,19020,Zip,PA,PA,Bensalem Township,Philadelphia-Camden-Wilmington,Bucks County
74214,412,37167,Zip,TN,TN,Smyrna,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County
70056,412,28601,Zip,NC,NC,Hickory,Hickory-Lenoir-Morganton,Catawba County
100157,412,99208,Zip,WA,WA,Spokane,Spokane-Spokane Valley,Spokane County
71434,415,31088,Zip,GA,GA,Warner Robins,Warner Robins,Houston County
62015,416,11204,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County
97167,417,93230,Zip,CA,CA,Hanford,Hanford-Corcoran,Kings County
71897,418,32246,Zip,FL,FL,Jacksonville,Jacksonville,Duval County
62024,418,11213,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County
66043,420,19720,Zip,DE,DE,New Castle,Philadelphia-Camden-Wilmington,New Castle County
79398,421,48823,Zip,MI,MI,East Lansing,Lansing-East Lansing,Ingham County
88757,422,70726,Zip,LA,LA,Denham Springs,Baton Rouge,Livingston Parish
66832,423,21222,Zip,MD,MD,Dundalk,Baltimore-Columbia-Towson,Baltimore County
70568,424,29579,Zip,SC,SC,Forestbrook,Myrtle Beach-Conway-North Myrtle Beach,Horry County
71532,425,31419,Zip,GA,GA,Savannah,Savannah,Chatham County
65787,426,19120,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County
62030,427,11219,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County
74940,428,38655,Zip,MS,MS,Oxford,Oxford,Lafayette County
67189,429,22204,Zip,VA,VA,Arlington,Washington-Arlington-Alexandria,Arlington County
69378,430,27519,Zip,NC,NC,Cary,Raleigh,Wake County
74124,431,37040,Zip,TN,TN,Clarksville,Clarksville,Montgomery County
69489,432,27705,Zip,NC,NC,Durham,Durham-Chapel Hill,Durham County
91860,433,77346,Zip,TX,TX,Atascocita,Houston-The Woodlands-Sugar Land,Harris County
97225,434,93309,Zip,CA,CA,Bakersfield,Bakersfield,Kern County
94871,435,85282,Zip,AZ,AZ,Tempe,Phoenix-Mesa-Scottsdale,Maricopa County
66679,436,20874,Zip,MD,MD,Germantown,Washington-Arlington-Alexandria,Montgomery County
70377,437,29223,Zip,SC,SC,Columbia,Columbia,Richland County
71344,438,30909,Zip,GA,GA,Augusta,Augusta-Richmond County,Richmond County
70513,439,29485,Zip,SC,SC,Summerville,Charleston-North Charleston,Dorchester County
69779,440,28216,Zip,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County
61646,441,10032,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County
97748,442,94541,Zip,CA,CA,Hayward,San Francisco-Oakland-Hayward,Alameda County
97745,443,94538,Zip,CA,CA,Fremont,San Francisco-Oakland-Hayward,Alameda County
97970,444,95076,Zip,CA,CA,Watsonville,Santa Cruz-Watsonville,Santa Cruz County
73761,445,36117,Zip,AL,AL,Montgomery,Montgomery,Montgomery County
92657,446,78748,Zip,TX,TX,Austin,Austin-Round Rock,Travis County
91291,447,76179,Zip,TX,TX,Fort Worth,Dallas-Fort Worth-Arlington,Tarrant County
96236,448,90802,Zip,CA,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County
72460,449,33157,Zip,FL,FL,Village of Palmetto Bay,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County
94957,450,85383,Zip,AZ,AZ,Peoria,Phoenix-Mesa-Scottsdale,Maricopa County
92347,451,78251,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
84340,452,60085,Zip,IL,IL,Waukegan,Chicago-Naperville-Elgin,Lake County
92667,453,78758,Zip,TX,TX,Austin,Austin-Round Rock,Travis County
97721,454,94513,Zip,CA,CA,Brentwood,San Francisco-Oakland-Hayward,Contra Costa County
69778,455,28215,Zip,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County
72199,456,32765,Zip,FL,FL,Oviedo,Orlando-Kissimmee-Sanford,Seminole County
399648,457,83646,Zip,ID,ID,Meridian,Boise City,Ada County
65031,458,17331,Zip,PA,PA,Penn Township,York-Hanover,York County
84317,459,60056,Zip,IL,IL,Mount Prospect,Chicago-Naperville-Elgin,Cook County
72103,460,32608,Zip,FL,FL,Gainesville,Gainesville,Alachua County
96186,461,90631,Zip,CA,CA,La Habra,Los Angeles-Long Beach-Anaheim,Orange County
71719,462,31907,Zip,GA,GA,Columbus,Columbus,Muscogee County
70991,463,30263,Zip,GA,GA,Newnan,Atlanta-Sandy Springs-Roswell,Coweta County
96646,464,92104,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County
91885,465,77375,Zip,TX,TX,Tomball,Houston-The Woodlands-Sugar Land,Harris County
66666,465,20852,Zip,MD,MD,North Bethesda,Washington-Arlington-Alexandria,Montgomery County
74379,467,37421,Zip,TN,TN,Chattanooga,Chattanooga,Hamilton County
84637,468,60637,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County
85866,469,63021,Zip,MO,MO,Ballwin,St. Louis,Saint Louis County
96965,469,92647,Zip,CA,CA,Huntington Beach,Los Angeles-Long Beach-Anaheim,Orange County
74186,471,37129,Zip,TN,TN,Murfreesboro,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County
95318,472,87124,Zip,NM,NM,Rio Rancho,Albuquerque,Sandoval County
71342,473,30906,Zip,GA,GA,Augusta,Augusta-Richmond County,Richmond County
72220,474,32792,Zip,FL,FL,Winter Park,Orlando-Kissimmee-Sanford,Orange County
66143,475,20020,Zip,DC,DC,Washington,Washington-Arlington-Alexandria,District of Columbia
72653,476,33511,Zip,FL,FL,Brandon,Tampa-St. Petersburg-Clearwater,Hillsborough County
64009,477,15301,Zip,PA,PA,Washington,Pittsburgh,Washington County
94799,478,85204,Zip,AZ,AZ,Mesa,Phoenix-Mesa-Scottsdale,Maricopa County
96690,479,92154,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County
84241,480,59901,Zip,MT,MT,Kalispell,Kalispell,Flathead County
91732,481,77083,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County
90764,482,75211,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County
70846,483,30066,Zip,GA,GA,Marietta,Atlanta-Sandy Springs-Roswell,Cobb County
66834,484,21224,Zip,MD,MD,Baltimore,Baltimore-Columbia-Towson,Baltimore City
99048,485,97045,Zip,OR,OR,Oregon City,Portland-Vancouver-Hillsboro,Clackamas County
96952,486,92618,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County
94921,486,85345,Zip,AZ,AZ,Peoria,Phoenix-Mesa-Scottsdale,Maricopa County
92651,488,78741,Zip,TX,TX,Austin,Austin-Round Rock,Travis County
96657,489,92115,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County
94103,489,83301,Zip,ID,ID,Twin Falls,Twin Falls,Twin Falls County
85947,491,63129,Zip,MO,MO,Oakville,St. Louis,Saint Louis County
60368,492,6516,Zip,CT,CT,West Haven,New Haven-Milford,New Haven County
58565,493,1960,Zip,MA,MA,Peabody,Boston-Cambridge-Newton,Essex County
98135,494,95355,Zip,CA,CA,Modesto,Modesto,Stanislaus County
95806,495,89110,Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County
62080,496,11368,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County
76462,497,43015,Zip,OH,OH,Delaware,Columbus,Delaware County
74113,497,37027,Zip,TN,TN,Brentwood,Nashville-Davidson--Murfreesboro--Franklin,Williamson County
94883,499,85301,Zip,AZ,AZ,Glendale,Phoenix-Mesa-Scottsdale,Maricopa County
94738,500,85022,Zip,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County
62014,501,11203,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County
82125,502,55124,Zip,MN,MN,Apple Valley,Minneapolis-St. Paul-Bloomington,Dakota County
97792,503,94587,Zip,CA,CA,Union City,San Francisco-Oakland-Hayward,Alameda County
84610,504,60608,Zip,IL,IL,Chicago,Chicago-Naperville-Elgin,Cook County
92597,505,78664,Zip,TX,TX,Round Rock,Austin-Round Rock,Williamson County
399576,506,33578,Zip,FL,FL,Riverview,Tampa-St. Petersburg-Clearwater,Hillsborough County
72617,507,33458,Zip,FL,FL,Jupiter,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County
90316,508,74133,Zip,OK,OK,Tulsa,Tulsa,Tulsa County
98361,509,95670,Zip,CA,CA,Rancho Cordova,Sacramento--Roseville--Arden-Arcade,Sacramento County
62031,510,11220,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County
66758,511,21061,Zip,MD,MD,Glen Burnie,Baltimore-Columbia-Towson,Anne Arundel County
65772,512,19104,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County
96964,513,92646,Zip,CA,CA,Huntington Beach,Los Angeles-Long Beach-Anaheim,Orange County
61645,514,10031,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County
76410,515,42701,Zip,KY,KY,Elizabethtown,Elizabethtown-Fort Knox,Hardin County
62027,516,11216,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County
99930,517,98632,Zip,WA,WA,Longview,Longview,Cowlitz County
69789,518,28227,Zip,NC,NC,Mint Hill,Charlotte-Concord-Gastonia,Mecklenburg County
67657,519,23322,Zip,VA,VA,Chesapeake,Virginia Beach-Norfolk-Newport News,Chesapeake City
93133,519,79924,Zip,TX,TX,El Paso,El Paso,El Paso County
96954,521,92620,Zip,CA,CA,Irvine,Los Angeles-Long Beach-Anaheim,Orange County
74746,522,38305,Zip,TN,TN,Jackson,Jackson,Madison County
92662,523,78753,Zip,TX,TX,Austin,Austin-Round Rock,Travis County
88457,524,70072,Zip,LA,LA,Marrero,New Orleans-Metairie,Jefferson Parish
98848,525,96706,Zip,HI,HI,Ewa Beach,Urban Honolulu,Honolulu County
72249,526,32825,Zip,FL,FL,Orlando,Orlando-Kissimmee-Sanford,Orange County
99251,527,97401,Zip,OR,OR,Eugene,Eugene,Lane County
65742,528,19067,Zip,PA,PA,Lower Makefield Township,Philadelphia-Camden-Wilmington,Bucks County
90690,529,75098,Zip,TX,TX,Wylie,Dallas-Fort Worth-Arlington,Collin County
65801,530,19134,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County
84399,531,60148,Zip,IL,IL,Lombard,Chicago-Naperville-Elgin,DuPage County
89850,532,73013,Zip,OK,OK,Edmond,Oklahoma City,Oklahoma County
70878,533,30101,Zip,GA,GA,Acworth,Atlanta-Sandy Springs-Roswell,Cobb County
95790,534,89074,Zip,NV,NV,Henderson,Las Vegas-Henderson-Paradise,Clark County
70839,535,30058,Zip,GA,GA,Lithonia,Atlanta-Sandy Springs-Roswell,Dekalb County
71914,536,32303,Zip,FL,FL,Tallahassee,Tallahassee,Leon County
97926,537,95014,Zip,CA,CA,Cupertino,San Jose-Sunnyvale-Santa Clara,Santa Clara County
72581,537,33414,Zip,FL,FL,Wellington,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County
99631,539,98208,Zip,WA,WA,Everett,Seattle-Tacoma-Bellevue,Snohomish County
81422,540,53704,Zip,WI,WI,Madison,Madison,Dane County
70105,541,28655,Zip,NC,NC,Morganton,Hickory-Lenoir-Morganton,Burke County
96846,542,92376,Zip,CA,CA,Rialto,Riverside-San Bernardino-Ontario,San Bernardino County
76596,543,43229,Zip,OH,OH,Columbus,Columbus,Franklin County
97980,544,95112,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County
92349,545,78253,Zip,TX,TX,San Antonio,San Antonio-New Braunfels,Bexar County
94724,546,85008,Zip,AZ,AZ,Phoenix,Phoenix-Mesa-Scottsdale,Maricopa County
63414,546,14094,Zip,NY,NY,North Tonawanda,Buffalo-Cheektowaga-Niagara Falls,Niagara County
69773,548,28210,Zip,NC,NC,Charlotte,Charlotte-Concord-Gastonia,Mecklenburg County
77402,549,45013,Zip,OH,OH,Hamilton,Cincinnati,Butler County
77418,550,45044,Zip,OH,OH,Middletown,Cincinnati,Butler County
70862,551,30083,Zip,GA,GA,Stone Mountain,Atlanta-Sandy Springs-Roswell,Dekalb County
95799,552,89103,Zip,NV,NV,Las Vegas,Las Vegas-Henderson-Paradise,Clark County
72203,553,32771,Zip,FL,FL,Sanford,Orlando-Kissimmee-Sanford,Seminole County
62453,554,12180,Zip,NY,NY,Troy,Albany-Schenectady-Troy,Rensselaer County
97545,555,94080,Zip,CA,CA,South San Francisco,San Francisco-Oakland-Hayward,San Mateo County
96966,556,92648,Zip,CA,CA,Huntington Beach,Los Angeles-Long Beach-Anaheim,Orange County
96671,557,92130,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County
93206,558,80016,Zip,CO,CO,Aurora,Denver-Aurora-Lakewood,Arapahoe County
69270,559,27265,Zip,NC,NC,High Point,Greensboro-High Point,Guilford County
96647,560,92105,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County
72599,561,33433,Zip,FL,FL,Boca Raton,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County
94562,562,84404,Zip,UT,UT,Ogden,Ogden-Clearfield,Weber County
92961,563,79424,Zip,TX,TX,Lubbock,Lubbock,Lubbock County
78467,564,47150,Zip,IN,IN,New Albany,Louisville/Jefferson County,Floyd County
75885,565,41042,Zip,KY,KY,Florence,Cincinnati,Boone County
96664,566,92122,Zip,CA,CA,San Diego,San Diego-Carlsbad,San Diego County
91883,567,77373,Zip,TX,TX,Spring,Houston-The Woodlands-Sugar Land,Harris County
87563,568,67401,Zip,KS,KS,Salina,Salina,Saline County
67723,569,23455,Zip,VA,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City
66708,570,20910,Zip,MD,MD,Silver Spring,Washington-Arlington-Alexandria,Montgomery County
70511,571,29483,Zip,SC,SC,Summerville,Charleston-North Charleston,Dorchester County
75422,572,39759,Zip,MS,MS,Starkville,Starkville,Oktibbeha County
94847,573,85255,Zip,AZ,AZ,Scottsdale,Phoenix-Mesa-Scottsdale,Maricopa County
61175,573,8759,Zip,NJ,NJ,Manchester Township,New York-Newark-Jersey City,Ocean County
58649,575,2135,Zip,MA,MA,Boston,Boston-Cambridge-Newton,Suffolk County
98341,576,95648,Zip,CA,CA,Lincoln,Sacramento--Roseville--Arden-Arcade,Placer County
65815,577,19148,Zip,PA,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County
67247,578,22407,Zip,VA,VA,Fredericksburg,Washington-Arlington-Alexandria,Spotsylvania County
70576,579,29588,Zip,SC,SC,Socastee,Myrtle Beach-Conway-North Myrtle Beach,Horry County
72353,580,33015,Zip,FL,FL,Country Club,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County
62066,581,11354,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County
70832,581,30047,Zip,GA,GA,Lilburn,Atlanta-Sandy Springs-Roswell,Gwinnett County
79209,583,48439,Zip,MI,MI,Grand Blanc,Flint,Genesee County
96918,584,92563,Zip,CA,CA,Murrieta,Riverside-San Bernardino-Ontario,Riverside County
91719,585,77070,Zip,TX,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County
69337,586,27407,Zip,NC,NC,Greensboro,Greensboro-High Point,Guilford County
81427,587,53711,Zip,WI,WI,Madison,Madison,Dane County
90757,588,75204,Zip,TX,TX,Dallas,Dallas-Fort Worth-Arlington,Dallas County
60642,589,7305,Zip,NJ,NJ,Jersey City,New York-Newark-Jersey City,Hudson County
60560,590,7047,Zip,NJ,NJ,North Bergen Township,New York-Newark-Jersey City,Hudson County
96017,591,90036,Zip,CA,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County
