,RegionName,MsaName,year,rent_price,median_income,income_per_capita,income_200000_or_more,owner_occupied_housing_units_median_value,median_rent,million_dollar_housing_units
261,76116,"Dallas-Fort Worth, TX",2014,869.5,42207.0,28358.0,932.0,125600.0,662.0,54
262,90731,"Los Angeles-Long Beach-Anaheim, CA",2014,1399.0,49786.0,24952.0,847.0,445500.0,1003.0,172
263,77007,"Houston, TX",2014,1608.8181818181818,106044.0,72409.0,3177.0,323900.0,1239.0,181
264,85251,"Phoenix, AZ",2014,1061.1666666666667,50159.0,40167.0,1153.0,230700.0,850.0,391
265,23452,"Virginia Beach, VA",2014,1140.9166666666667,62579.0,31172.0,1069.0,237800.0,1026.0,301
266,75150,"Dallas-Fort Worth, TX",2014,1145.5,45658.0,22062.0,284.0,103900.0,777.0,0
267,30253,"Atlanta, GA",2014,1120.2727272727273,57386.0,24928.0,536.0,140600.0,823.0,22
268,37122,"Nashville, TN",2014,1521.6666666666667,73249.0,32353.0,684.0,213300.0,835.0,41
269,30135,"Atlanta, GA",2014,1085.5833333333333,61799.0,25337.0,651.0,145500.0,825.0,45
270,73160,"Oklahoma City, OK",2014,1105.9166666666667,55630.0,25264.0,351.0,121700.0,698.0,43
271,89031,"Las Vegas, NV",2014,1096.4166666666667,60644.0,23572.0,354.0,136800.0,1095.0,17
272,43068,"Columbus, OH",2014,1067.3,55761.0,26271.0,357.0,136200.0,689.0,0
273,93536,"Los Angeles-Long Beach-Anaheim, CA",2014,1510.5833333333333,70724.0,25770.0,967.0,215100.0,1116.0,121
274,29681,"Greenville, SC",2014,1257.6666666666667,80602.0,35022.0,1278.0,196700.0,856.0,156
275,60615,"Chicago, IL",2014,1312.1818181818182,40196.0,31561.0,943.0,237300.0,891.0,253
276,07087,"New York, NY",2014,1558.75,41106.0,19933.0,475.0,294000.0,971.0,95
277,33319,"Miami-Fort Lauderdale, FL",2014,1001.1666666666666,39451.0,21985.0,191.0,88900.0,947.0,52
278,98122,"Seattle, WA",2014,1456.4166666666667,55725.0,44131.0,1408.0,422000.0,1053.0,380
279,21215,"Baltimore, MD",2014,1071.2857142857142,34968.0,19559.0,293.0,131000.0,738.0,66
280,63123,"St. Louis, MO",2014,781.25,53063.0,29451.0,423.0,144800.0,629.0,27
281,92630,"Los Angeles-Long Beach-Anaheim, CA",2014,2106.75,84785.0,36053.0,1841.0,487500.0,1575.0,122
282,66061,"Kansas City, MO",2014,878.75,70528.0,30536.0,1047.0,189400.0,648.0,97
283,94509,"San Francisco, CA",2014,1285.8333333333333,54372.0,23548.0,557.0,211800.0,1080.0,48
284,95758,"Sacramento, CA",2014,1363.8333333333333,70003.0,28963.0,1094.0,240100.0,1286.0,93
285,60641,"Chicago, IL",2014,1112.3333333333333,48786.0,22941.0,650.0,254700.0,798.0,99
286,78249,"San Antonio, TX",2014,986.8333333333334,68942.0,28594.0,785.0,161900.0,923.0,83
287,89123,"Las Vegas, NV",2014,1039.5,59292.0,29918.0,770.0,178100.0,997.0,43
288,21122,"Baltimore, MD",2014,1826.5833333333333,89142.0,37965.0,1659.0,297200.0,1161.0,419
289,89148,"Las Vegas, NV",2014,1209.6666666666667,63065.0,28625.0,525.0,193900.0,1110.0,51
290,77057,"Houston, TX",2014,1483.0,52624.0,48562.0,2122.0,238400.0,845.0,528
291,19446,"Philadelphia, PA",2014,1208.1666666666667,77208.0,40582.0,1941.0,299200.0,1069.0,48
292,93535,"Los Angeles-Long Beach-Anaheim, CA",2014,1391.0,42835.0,15823.0,240.0,120300.0,988.0,140
293,78254,"San Antonio, TX",2014,1184.5833333333333,76366.0,27245.0,469.0,155800.0,988.0,37
294,94122,"San Francisco, CA",2014,2359.0,86070.0,42958.0,2585.0,797400.0,1624.0,1725
295,33467,"Miami-Fort Lauderdale, FL",2014,1792.3333333333333,63934.0,33073.0,1013.0,212300.0,1201.0,100
296,27707,"Durham, NC",2014,963.1666666666666,45572.0,30012.0,1131.0,204600.0,731.0,151
297,34293,"North Port-Sarasota-Bradenton, FL",2014,1593.75,48776.0,29119.0,240.0,162400.0,894.0,95
298,29445,"Charleston, SC",2014,1197.8333333333333,55891.0,24637.0,350.0,153700.0,817.0,42
299,98133,"Seattle, WA",2014,1173.909090909091,52663.0,30597.0,495.0,322300.0,925.0,32
300,33321,"Miami-Fort Lauderdale, FL",2014,1171.25,43938.0,25434.0,296.0,121400.0,1030.0,16
301,75070,"Dallas-Fort Worth, TX",2014,1309.0,100848.0,38478.0,3207.0,203300.0,1188.0,85
302,60660,"Chicago, IL",2014,1045.4166666666667,40835.0,31280.0,697.0,211100.0,818.0,14
303,28205,"Charlotte, NC",2014,959.3333333333334,37039.0,23514.0,526.0,156800.0,622.0,25
304,75002,"Dallas-Fort Worth, TX",2014,1345.5833333333333,93977.0,37253.0,2336.0,188600.0,962.0,60
305,60453,"Chicago, IL",2014,1194.0,57410.0,28493.0,633.0,190600.0,894.0,58
306,75043,"Dallas-Fort Worth, TX",2014,1139.75,55914.0,24329.0,468.0,121900.0,749.0,19
307,99208,"Spokane, WA",2014,913.8888888888889,54446.0,27685.0,619.0,205800.0,688.0,52
308,11213,"New York, NY",2014,1809.4166666666667,34804.0,18635.0,247.0,599600.0,952.0,222
309,32246,"Jacksonville, FL",2014,1107.5833333333333,51423.0,25052.0,460.0,134900.0,899.0,33
310,19720,"Philadelphia, PA",2014,1079.1,54256.0,24537.0,318.0,189800.0,837.0,63
311,21222,"Baltimore, MD",2014,1165.2,48390.0,23353.0,160.0,150800.0,823.0,60
312,22204,"Washington, DC",2014,1519.0833333333333,78104.0,40149.0,1846.0,431500.0,1408.0,148
313,27519,"Raleigh, NC",2014,1474.75,121815.0,45778.0,2717.0,361100.0,973.0,63
314,27705,"Durham, NC",2014,1000.6666666666666,46802.0,29094.0,1223.0,219100.0,711.0,120
315,77346,"Houston, TX",2014,1324.0,87878.0,35198.0,1723.0,159100.0,958.0,60
316,85282,"Phoenix, AZ",2014,993.1666666666666,49173.0,25744.0,446.0,169700.0,832.0,10
317,20874,"Washington, DC",2014,1650.9166666666667,82524.0,37513.0,1802.0,288100.0,1377.0,175
318,30909,"Augusta, GA",2014,886.8333333333334,41716.0,27800.0,582.0,144300.0,659.0,74
319,28216,"Charlotte, NC",2014,1001.0,48463.0,25043.0,545.0,119500.0,768.0,45
320,10032,"New York, NY",2014,1847.6666666666667,35979.0,19137.0,342.0,316800.0,954.0,138
321,94541,"San Francisco, CA",2014,1476.4166666666667,57895.0,24593.0,669.0,332100.0,1159.0,67
322,94538,"San Francisco, CA",2014,2175.777777777778,87652.0,34247.0,1787.0,495100.0,1565.0,109
323,78748,"Austin, TX",2014,1051.090909090909,68835.0,31912.0,663.0,192800.0,989.0,27
324,76179,"Dallas-Fort Worth, TX",2014,1307.9166666666667,75724.0,31481.0,886.0,139800.0,959.0,78
325,90802,"Los Angeles-Long Beach-Anaheim, CA",2014,1422.3333333333333,44984.0,33775.0,825.0,280800.0,982.0,59
326,33157,"Miami-Fort Lauderdale, FL",2014,1511.4166666666667,60760.0,24830.0,1118.0,206200.0,841.0,111
327,85383,"Phoenix, AZ",2014,1323.909090909091,102047.0,39095.0,1571.0,307900.0,1339.0,149
328,78251,"San Antonio, TX",2014,930.25,64463.0,26534.0,454.0,144600.0,850.0,20
329,60085,"Chicago, IL",2014,1077.25,40907.0,16717.0,162.0,110400.0,735.0,60
330,78758,"Austin, TX",2014,1107.25,44476.0,23937.0,349.0,147200.0,760.0,29
331,94513,"San Francisco, CA",2014,1982.75,89607.0,33489.0,1340.0,369100.0,1642.0,79
332,28215,"Charlotte, NC",2014,1038.4166666666667,46846.0,20468.0,167.0,127800.0,683.0,53
333,32765,"Orlando, FL",2014,1347.25,67285.0,29487.0,1077.0,225200.0,1095.0,129
334,83646,"Boise City, ID",2014,1173.0,65600.0,26954.0,598.0,200700.0,971.0,30
335,60056,"Chicago, IL",2014,1250.875,68874.0,33824.0,1305.0,288500.0,897.0,118
336,90631,"Los Angeles-Long Beach-Anaheim, CA",2014,1606.75,66553.0,28141.0,1474.0,420400.0,1209.0,609
337,30263,"Atlanta, GA",2014,1000.5833333333334,48860.0,24183.0,459.0,158500.0,681.0,109
338,92104,"San Diego, CA",2014,1274.0833333333333,48733.0,32111.0,925.0,461900.0,999.0,144
339,20852,"Washington, DC",2014,1944.8333333333333,98897.0,56100.0,3072.0,480400.0,1709.0,576
340,77375,"Houston, TX",2014,1362.25,61941.0,26273.0,584.0,145500.0,861.0,34
341,37421,"Chattanooga, TN",2014,1044.3333333333333,54203.0,30470.0,744.0,170800.0,770.0,21
342,60637,"Chicago, IL",2014,1167.6666666666667,26997.0,19972.0,610.0,174800.0,744.0,144
343,63021,"St. Louis, MO",2014,1110.6363636363637,84452.0,39395.0,1935.0,227300.0,825.0,56
344,92647,"Los Angeles-Long Beach-Anaheim, CA",2014,1627.6666666666667,74637.0,30748.0,1213.0,603900.0,1428.0,124
345,37129,"Nashville, TN",2014,1103.4545454545455,60580.0,27833.0,524.0,167500.0,759.0,0
346,87124,"Albuquerque, NM",2014,899.5833333333334,54605.0,26988.0,585.0,165300.0,818.0,25
347,30906,"Augusta, GA",2014,767.8,33909.0,16920.0,161.0,81900.0,566.0,18
348,20020,"Washington, DC",2014,1385.142857142857,35602.0,20754.0,344.0,258200.0,887.0,113
349,33511,"Tampa, FL",2014,1134.3333333333333,53167.0,26019.0,394.0,151500.0,936.0,31
350,92154,"San Diego, CA",2014,1895.4,60162.0,18506.0,400.0,277200.0,1250.0,40
351,77083,"Houston, TX",2014,1312.1666666666667,52075.0,19079.0,425.0,116100.0,781.0,23
352,30066,"Atlanta, GA",2014,1244.9166666666667,80409.0,37537.0,1968.0,199100.0,961.0,46
353,21224,"Baltimore, MD",2014,1749.0833333333333,56221.0,29823.0,848.0,181300.0,924.0,54
354,97045,"Portland, OR",2014,1142.0,63915.0,29375.0,674.0,272600.0,833.0,150
355,85345,"Phoenix, AZ",2014,899.1666666666666,44513.0,19924.0,103.0,105400.0,820.0,36
356,92618,"Los Angeles-Long Beach-Anaheim, CA",2014,2449.2727272727275,97470.0,46989.0,1013.0,552100.0,1906.0,278
357,78741,"Austin, TX",2014,1096.4444444444443,31192.0,17324.0,239.0,133400.0,720.0,0
358,92115,"San Diego, CA",2014,1608.5,42828.0,21293.0,627.0,366300.0,1080.0,65
359,06516,"New Haven, CT",2014,1126.090909090909,49993.0,25718.0,551.0,210300.0,885.0,57
360,01960,"Boston, MA",2014,1412.5,62137.0,34140.0,983.0,331900.0,1122.0,30
361,37027,"Nashville, TN",2014,1591.5833333333333,116531.0,56217.0,4649.0,442100.0,1162.0,1042
362,85301,"Phoenix, AZ",2014,649.8333333333334,26802.0,12185.0,50.0,70600.0,581.0,47
363,85022,"Phoenix, AZ",2014,829.8333333333334,46529.0,28650.0,580.0,169400.0,707.0,80
364,55124,"Minneapolis-St Paul, MN",2014,1347.75,80609.0,38444.0,1488.0,215700.0,1061.0,11
365,94587,"San Francisco, CA",2014,1928.9,82564.0,30158.0,1880.0,484300.0,1420.0,153
366,60608,"Chicago, IL",2014,1239.1666666666667,35112.0,16801.0,488.0,226100.0,657.0,15
367,78664,"Austin, TX",2014,1183.5,61673.0,27690.0,807.0,150400.0,854.0,17
368,33578,"Tampa, FL",2014,1234.9166666666667,56027.0,26746.0,388.0,147000.0,935.0,43
369,33458,"Miami-Fort Lauderdale, FL",2014,1669.1666666666667,68857.0,39660.0,1783.0,262500.0,1224.0,534
370,95670,"Sacramento, CA",2014,1353.25,55656.0,28636.0,867.0,219200.0,836.0,59
371,21061,"Baltimore, MD",2014,1270.375,63102.0,29848.0,758.0,241100.0,1024.0,14
372,19104,"Philadelphia, PA",2014,1326.0833333333333,18933.0,11598.0,217.0,97600.0,731.0,48
373,92646,"Los Angeles-Long Beach-Anaheim, CA",2014,2168.3333333333335,87110.0,41646.0,1979.0,594100.0,1715.0,405
374,10031,"New York, NY",2014,2123.6666666666665,38338.0,22954.0,657.0,339100.0,957.0,587
375,11216,"New York, NY",2014,2130.8333333333335,45566.0,28134.0,740.0,646600.0,1018.0,821
376,28227,"Charlotte, NC",2014,1090.0,52633.0,24932.0,562.0,150500.0,742.0,85
377,23322,"Virginia Beach, VA",2014,1613.1666666666667,92509.0,33859.0,1870.0,324600.0,1258.0,13
378,79924,"El Paso, TX",2014,891.0833333333334,41215.0,17534.0,55.0,97500.0,650.0,26
379,92620,"Los Angeles-Long Beach-Anaheim, CA",2014,2432.9166666666665,102160.0,44370.0,2878.0,733800.0,1807.0,1276
380,78753,"Austin, TX",2014,928.8333333333334,39228.0,18722.0,246.0,136300.0,706.0,0
381,96706,"Urban Honolulu, HI",2014,2167.1666666666665,88923.0,27438.0,886.0,442100.0,1748.0,132
382,32825,"Orlando, FL",2014,1273.9166666666667,51063.0,22654.0,399.0,153000.0,896.0,16
383,19067,"Philadelphia, PA",2014,1713.5454545454545,94316.0,47517.0,2836.0,348800.0,1114.0,156
384,75098,"Dallas-Fort Worth, TX",2014,1189.4166666666667,83989.0,29935.0,677.0,157300.0,894.0,0
385,19134,"Philadelphia, PA",2014,833.0,24698.0,12254.0,143.0,75600.0,651.0,57
386,60148,"Chicago, IL",2014,1367.0,72177.0,34908.0,1163.0,239600.0,1045.0,31
387,73013,"Oklahoma City, OK",2014,1193.0833333333333,75789.0,38903.0,1482.0,190500.0,896.0,191
388,30101,"Atlanta, GA",2014,1186.909090909091,74094.0,31189.0,1396.0,187900.0,782.0,54
389,89074,"Las Vegas, NV",2014,1023.3333333333334,67442.0,34637.0,1194.0,192600.0,1044.0,14
390,30058,"Atlanta, GA",2014,957.0833333333334,46459.0,20836.0,133.0,102800.0,798.0,46
391,33414,"Miami-Fort Lauderdale, FL",2014,2203.3636363636365,79592.0,34098.0,1429.0,273900.0,1279.0,401
392,95014,"San Jose, CA",2014,2792.285714285714,130961.0,55205.0,6204.0,1000001.0,2001.0,7824
393,98208,"Seattle, WA",2014,1119.75,74580.0,30423.0,677.0,279800.0,1021.0,31
394,95112,"San Jose, CA",2014,1816.0,49454.0,26254.0,1158.0,432300.0,1157.0,249
395,78253,"San Antonio, TX",2014,1356.8333333333333,89282.0,32235.0,488.0,193900.0,1154.0,27
396,85008,"Phoenix, AZ",2014,716.1666666666666,34581.0,16563.0,131.0,99600.0,645.0,0
397,28210,"Charlotte, NC",2014,1249.8333333333333,56273.0,41192.0,1769.0,241500.0,738.0,240
398,45013,"Cincinnati, OH",2014,866.2,52161.0,25516.0,330.0,134400.0,565.0,81
399,30083,"Atlanta, GA",2014,838.5,39335.0,18039.0,148.0,97800.0,656.0,0
400,89103,"Las Vegas, NV",2014,828.5833333333334,35676.0,21946.0,258.0,100400.0,745.0,14
401,32771,"Orlando, FL",2014,1094.5,47626.0,24593.0,658.0,149300.0,810.0,167
402,94080,"San Francisco, CA",2014,2010.25,78378.0,32393.0,1984.0,589900.0,1436.0,430
403,92648,"Los Angeles-Long Beach-Anaheim, CA",2014,1908.3333333333333,85857.0,52946.0,3182.0,759300.0,1482.0,2600
404,92130,"San Diego, CA",2014,2510.0,131166.0,61449.0,4961.0,845600.0,2001.0,3385
405,80016,"Denver, CO",2014,1540.2727272727273,102646.0,43943.0,2356.0,378600.0,1139.0,90
406,27265,"Greensboro, NC",2014,1170.6666666666667,54578.0,28330.0,460.0,157700.0,704.0,66
407,92105,"San Diego, CA",2014,1135.6363636363637,36893.0,14839.0,243.0,274200.0,918.0,46
408,33433,"Miami-Fort Lauderdale, FL",2014,1653.9166666666667,54803.0,37988.0,1109.0,226900.0,1377.0,99
409,84404,"Ogden, UT",2014,958.3636363636364,51730.0,20965.0,251.0,146600.0,697.0,18
410,41042,"Cincinnati, OH",2014,1275.625,55534.0,27419.0,534.0,145400.0,729.0,41
411,92122,"San Diego, CA",2014,1762.3333333333333,71307.0,41199.0,1675.0,593600.0,1684.0,212
412,77373,"Houston, TX",2014,1186.4166666666667,67464.0,27042.0,726.0,112800.0,965.0,8
413,23455,"Virginia Beach, VA",2014,1457.4166666666667,64772.0,36076.0,1087.0,273300.0,1099.0,169
414,20910,"Washington, DC",2014,1696.4545454545455,77781.0,48536.0,1901.0,515100.0,1518.0,62
415,85255,"Phoenix, AZ",2014,1324.8333333333333,112531.0,65673.0,3999.0,568300.0,1605.0,1945
416,02135,"Boston, MA",2014,1923.5833333333333,46858.0,31545.0,529.0,368700.0,1424.0,40
417,19148,"Philadelphia, PA",2014,1156.5833333333333,42119.0,21868.0,220.0,165700.0,728.0,22
418,22407,"Washington, DC",2014,1318.0833333333333,78419.0,31495.0,1084.0,239700.0,1169.0,59
419,33015,"Miami-Fort Lauderdale, FL",2014,1316.0,50914.0,20010.0,323.0,173000.0,1075.0,13
420,11354,"New York, NY",2014,2034.8333333333333,46650.0,23833.0,704.0,400000.0,1247.0,185
421,30047,"Atlanta, GA",2014,1186.3333333333333,66955.0,27643.0,1120.0,170900.0,832.0,42
422,92563,"Riverside, CA",2014,1516.25,77105.0,26114.0,928.0,283900.0,1495.0,117
423,77070,"Houston, TX",2014,1052.1,70632.0,33562.0,1099.0,154100.0,915.0,114
424,27407,"Greensboro, NC",2014,1012.4166666666666,42757.0,24625.0,492.0,136000.0,653.0,66
425,53711,"Madison, WI",2014,1177.3333333333333,70554.0,38118.0,1393.0,245200.0,812.0,25
426,75204,"Dallas-Fort Worth, TX",2014,1543.75,66646.0,54457.0,1514.0,270400.0,1103.0,70
427,07305,"New York, NY",2014,1323.1666666666667,49101.0,25142.0,1040.0,302400.0,948.0,106
428,07047,"New York, NY",2014,1712.2,54365.0,25898.0,816.0,292600.0,1071.0,29
429,90036,"Los Angeles-Long Beach-Anaheim, CA",2014,2210.181818181818,71049.0,50539.0,1809.0,970700.0,1730.0,1315
430,94112,"San Francisco, CA",2014,3583.6666666666665,71505.0,26998.0,1824.0,612700.0,1359.0,678
431,75068,"Dallas-Fort Worth, TX",2014,1331.5,86587.0,30631.0,647.0,163500.0,1142.0,32
432,76137,"Dallas-Fort Worth, TX",2014,1172.5,67109.0,29137.0,662.0,136300.0,884.0,0
433,89147,"Las Vegas, NV",2014,1012.5,53223.0,25715.0,392.0,165600.0,996.0,0
434,78759,"Austin, TX",2014,1112.6363636363637,70095.0,48542.0,2045.0,320900.0,889.0,28
435,28025,"Charlotte, NC",2014,1055.3333333333333,50764.0,23769.0,383.0,146600.0,594.0,75
436,94087,"San Jose, CA",2014,2626.1111111111113,122354.0,55937.0,5221.0,948700.0,1595.0,4974
437,27603,"Raleigh, NC",2014,1250.0833333333333,54889.0,27843.0,624.0,187200.0,718.0,43
438,30075,"Atlanta, GA",2014,1656.090909090909,101744.0,47580.0,3908.0,325500.0,909.0,169
439,02151,"Boston, MA",2014,1629.0,50881.0,26269.0,511.0,305500.0,1087.0,16
440,97124,"Portland, OR",2014,1148.0,72387.0,32726.0,807.0,270700.0,984.0,84
441,10014,"New York, NY",2014,3273.4166666666665,109557.0,107342.0,5452.0,951000.0,2001.0,2615
442,95125,"San Jose, CA",2014,1976.909090909091,102479.0,54421.0,4200.0,744400.0,1453.0,2637
443,38654,"Memphis, TN",2014,1277.7,70081.0,29102.0,462.0,173500.0,834.0,44
444,75071,"Dallas-Fort Worth, TX",2014,1258.9166666666667,81167.0,33557.0,998.0,185400.0,996.0,121
445,33436,"Miami-Fort Lauderdale, FL",2014,1175.25,51942.0,31345.0,639.0,157600.0,1105.0,118
446,98109,"Seattle, WA",2014,1713.4545454545455,81134.0,60019.0,1119.0,443400.0,1266.0,514
447,83709,"Boise City, ID",2014,1041.25,64341.0,26381.0,343.0,170000.0,878.0,24
448,08873,"New York, NY",2014,1553.6363636363637,88491.0,38784.0,1772.0,323400.0,1250.0,24
449,20904,"Washington, DC",2014,1758.5,73177.0,34901.0,1644.0,374900.0,1359.0,87
450,06511,"New Haven, CT",2014,1354.5454545454545,36600.0,26276.0,928.0,224300.0,965.0,114
451,19702,"Philadelphia, PA",2014,1234.2727272727273,66201.0,29826.0,665.0,224200.0,1000.0,57
452,76051,"Dallas-Fort Worth, TX",2014,1170.3333333333333,75764.0,40575.0,1890.0,232900.0,917.0,0
453,98034,"Seattle, WA",2014,1448.5833333333333,81037.0,41987.0,1527.0,373500.0,1189.0,358
454,78640,"Austin, TX",2014,1141.3333333333333,66789.0,22683.0,276.0,140900.0,978.0,18
455,92562,"Riverside, CA",2014,1527.6666666666667,75448.0,31062.0,1550.0,302900.0,1329.0,307
456,96815,"Urban Honolulu, HI",2014,1743.625,50832.0,36038.0,622.0,439600.0,1347.0,505
457,19131,"Philadelphia, PA",2014,1104.111111111111,27011.0,18801.0,167.0,104700.0,777.0,0
458,06457,"Hartford, CT",2014,1076.4166666666667,61373.0,34226.0,1062.0,231700.0,894.0,41
459,19711,"Philadelphia, PA",2014,1698.0,70359.0,36205.0,1776.0,289200.0,934.0,105
460,27529,"Raleigh, NC",2014,1106.1818181818182,59613.0,25807.0,329.0,163000.0,744.0,34
461,22192,"Washington, DC",2014,1610.5,99088.0,41852.0,2627.0,297600.0,1472.0,41
462,22201,"Washington, DC",2014,2138.5,117332.0,77959.0,3500.0,602400.0,1863.0,932
463,30067,"Atlanta, GA",2014,912.1666666666666,49933.0,35448.0,1336.0,254100.0,770.0,470
464,30114,"Atlanta, GA",2014,1110.6666666666667,60743.0,29302.0,1147.0,216300.0,702.0,12
465,45040,"Cincinnati, OH",2014,1419.1,86869.0,39073.0,2297.0,226100.0,927.0,253
466,60004,"Chicago, IL",2014,1452.8333333333333,80760.0,41984.0,2170.0,327300.0,1118.0,201
467,92117,"San Diego, CA",2014,1706.8,65319.0,33331.0,1151.0,461900.0,1302.0,208
468,07306,"New York, NY",2014,1520.8333333333333,48520.0,24545.0,525.0,293300.0,946.0,67
469,33324,"Miami-Fort Lauderdale, FL",2014,1417.9166666666667,58193.0,34845.0,1122.0,169000.0,1260.0,284
470,85201,"Phoenix, AZ",2014,778.8333333333334,34532.0,19045.0,158.0,118600.0,670.0,14
471,78209,"San Antonio, TX",2014,1236.0833333333333,63104.0,48097.0,2147.0,280400.0,755.0,393
472,94086,"San Jose, CA",2014,2203.75,100215.0,48326.0,2810.0,688000.0,1556.0,503
473,32137,"Daytona Beach, FL",2014,1149.0,51969.0,28223.0,589.0,185200.0,876.0,186
474,27106,"Winston-Salem, NC",2014,997.75,47662.0,32655.0,1467.0,180300.0,633.0,197
475,80504,"Boulder, CO",2014,1491.5,79006.0,32686.0,1103.0,263900.0,1052.0,180
476,33178,"Miami-Fort Lauderdale, FL",2014,1810.3333333333333,75139.0,28057.0,993.0,297800.0,1668.0,230
477,19144,"Philadelphia, PA",2014,972.0,28363.0,19667.0,226.0,116600.0,674.0,39
478,23112,"Richmond, VA",2014,1254.909090909091,82858.0,33824.0,1132.0,231100.0,1063.0,37
479,48066,"Detroit, MI",2014,789.75,40586.0,20604.0,59.0,62200.0,705.0,25
480,92128,"San Diego, CA",2014,1896.909090909091,90298.0,43810.0,1973.0,513800.0,1630.0,355
481,80219,"Denver, CO",2014,1222.4166666666667,38692.0,15359.0,89.0,154800.0,735.0,45
482,33021,"Miami-Fort Lauderdale, FL",2014,1219.0,51478.0,28668.0,826.0,196900.0,1043.0,58
483,91801,"Los Angeles-Long Beach-Anaheim, CA",2014,1781.0,51225.0,25086.0,634.0,471600.0,1152.0,170
484,34748,"Orlando, FL",2014,907.25,39537.0,23996.0,203.0,125200.0,650.0,47
485,29229,"Columbia, SC",2014,1109.4166666666667,66197.0,26560.0,275.0,161300.0,988.0,17
486,19380,"Philadelphia, PA",2014,1452.8181818181818,85629.0,45146.0,2497.0,365800.0,1165.0,169
487,30907,"Augusta, GA",2014,986.3636363636364,62866.0,32563.0,1174.0,144800.0,738.0,69
488,85326,"Phoenix, AZ",2014,924.5,50546.0,17262.0,131.0,120200.0,837.0,56
489,30144,"Atlanta, GA",2014,1062.8333333333333,58492.0,27002.0,655.0,168800.0,917.0,61
490,32839,"Orlando, FL",2014,972.4166666666666,31533.0,16916.0,85.0,97500.0,761.0,15
491,33914,"Fort Myers, FL",2014,1268.6,57458.0,28545.0,554.0,172300.0,865.0,100
492,92805,"Los Angeles-Long Beach-Anaheim, CA",2014,1566.5,54422.0,18240.0,284.0,366000.0,1187.0,18
493,84015,"Ogden, UT",2014,1175.75,58825.0,20998.0,193.0,169300.0,797.0,0
494,90042,"Los Angeles-Long Beach-Anaheim, CA",2014,1585.7272727272727,51427.0,22320.0,600.0,390800.0,1005.0,167
495,77386,"Houston, TX",2014,1471.3333333333333,84940.0,33773.0,1423.0,168700.0,1100.0,33
496,97206,"Portland, OR",2014,1130.6666666666667,52414.0,26063.0,235.0,228600.0,810.0,56
497,75034,"Dallas-Fort Worth, TX",2014,1312.090909090909,112626.0,45948.0,4671.0,295900.0,982.0,520
498,92020,"San Diego, CA",2014,1330.0833333333333,49851.0,23256.0,819.0,404900.0,1034.0,67
499,94553,"San Francisco, CA",2014,1815.75,76669.0,36836.0,1437.0,375800.0,1271.0,226
500,75115,"Dallas-Fort Worth, TX",2014,1308.75,58022.0,27622.0,510.0,142300.0,792.0,36
501,33308,"Miami-Fort Lauderdale, FL",2014,1532.75,61101.0,56967.0,1625.0,315700.0,1059.0,810
502,34698,"Tampa, FL",2014,1112.0,47291.0,29372.0,460.0,147100.0,827.0,50
503,94015,"San Francisco, CA",2014,2397.25,78564.0,30907.0,1379.0,581800.0,1567.0,129
504,92882,"Riverside, CA",2014,1684.9166666666667,71793.0,25709.0,1047.0,337600.0,1152.0,108
