,RegionName,SizeRank,MsaName,year,rent_price,asian_pop,median_income,income_per_capita,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,median_rent,million_dollar_housing_units,masters_degree,bachelors_degree_or_higher_25_64,graduate_professional_degree,male_45_64_graduate_degree,employed_information,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,one_parent_families_with_young_children
10562,85215,4737,"Phoenix, AZ",2017,1242.8333333333333,445,65044.0,40617.0,565.0,435.0,1282.0,136800.0,224900.0,312900.0,1075.0,20,1317,2721.0,1697.0,340,61.0,284.0,264.0,378.0,303.0,282.0
10563,73135,4744,"Oklahoma City, OK",2017,977.1666666666666,888,55823.0,24465.0,306.0,174.0,995.0,96500.0,138100.0,171500.0,754.0,7,739,2708.0,905.0,225,152.0,370.0,466.0,291.0,546.0,1040.0
10564,96150,4744,"Sacramento, CA",2017,1532.0833333333333,903,53060.0,31222.0,690.0,582.0,963.0,299900.0,395300.0,571600.0,847.0,130,1393,4994.0,2152.0,303,151.0,653.0,698.0,596.0,499.0,444.0
10565,67211,4761,"Wichita, KS",2017,667.5,515,30681.0,16566.0,32.0,67.0,678.0,54300.0,70900.0,88200.0,480.0,0,317,1189.0,422.0,63,236.0,509.0,656.0,403.0,535.0,1044.0
10566,1950,4771,"Boston, MA",2017,1700.75,393,89887.0,54980.0,911.0,1401.0,1174.0,356700.0,479100.0,678900.0,1131.0,228,2686,6440.0,3467.0,735,280.0,223.0,314.0,69.0,172.0,213.0
10567,33004,4772,"Miami-Fort Lauderdale, FL",2017,1451.1666666666667,126,42146.0,25859.0,233.0,126.0,1193.0,137400.0,183700.0,277600.0,1067.0,13,664,2314.0,945.0,168,26.0,341.0,387.0,345.0,468.0,657.0
10568,73115,4775,"Oklahoma City, OK",2017,785.25,148,43658.0,20393.0,46.0,8.0,840.0,63000.0,80700.0,105700.0,647.0,0,505,1547.0,604.0,118,93.0,615.0,613.0,545.0,620.0,762.0
10569,80109,4778,"Denver, CO",2017,2052.25,492,120989.0,46372.0,1132.0,1129.0,1726.0,306200.0,390000.0,489700.0,1477.0,73,1951,6521.0,2577.0,588,561.0,87.0,95.0,131.0,129.0,153.0
10570,60661,4779,"Chicago, IL",2017,2117.0,3198,104714.0,80692.0,728.0,1107.0,1901.0,289600.0,349600.0,418300.0,1843.0,0,2482,6876.0,3551.0,278,285.0,86.0,43.0,24.0,103.0,0.0
10571,20876,4782,"Washington, DC",2017,1757.1666666666667,5806,95338.0,38718.0,1082.0,1263.0,1755.0,247800.0,365400.0,498400.0,1548.0,0,2680,7742.0,3731.0,897,372.0,136.0,222.0,325.0,262.0,874.0
10572,80915,4783,"Colorado Springs, CO",2017,1117.9166666666667,771,57193.0,25602.0,247.0,86.0,960.0,129800.0,170500.0,218300.0,800.0,9,541,2313.0,680.0,147,290.0,505.0,406.0,342.0,526.0,448.0
10573,2445,4790,"Boston, MA",2017,2556.8333333333335,3002,111642.0,67261.0,1113.0,1905.0,2133.0,495800.0,797700.0,1524100.0,2039.0,682,3349,9288.0,7225.0,1251,464.0,207.0,155.0,255.0,197.0,130.0
10574,91501,4793,"Los Angeles-Long Beach-Anaheim, CA",2017,2115.9166666666665,1716,64006.0,33965.0,531.0,678.0,1543.0,464700.0,677300.0,929200.0,1416.0,327,1414,5954.0,2109.0,442,1270.0,323.0,438.0,337.0,298.0,52.0
10575,32097,4795,"Jacksonville, FL",2017,1443.0833333333333,18,65350.0,29267.0,276.0,199.0,1244.0,127900.0,173300.0,231600.0,1110.0,0,486,2235.0,714.0,239,187.0,305.0,349.0,362.0,287.0,480.0
10576,23704,4799,"Virginia Beach, VA",2017,1101.4166666666667,236,35859.0,21272.0,162.0,121.0,935.0,102300.0,149500.0,188000.0,756.0,0,636,2140.0,953.0,111,118.0,434.0,465.0,429.0,418.0,1216.0
10577,76148,4804,"Dallas-Fort Worth, TX",2017,1342.4166666666667,1111,67561.0,25254.0,305.0,130.0,1327.0,92700.0,111900.0,137900.0,1052.0,0,742,2469.0,793.0,114,287.0,302.0,311.0,360.0,476.0,526.0
10578,30009,4811,"Atlanta, GA",2017,1963.9166666666667,2091,79933.0,48441.0,626.0,872.0,1339.0,170700.0,272000.0,395700.0,1161.0,36,2087,5216.0,2416.0,463,337.0,330.0,191.0,178.0,204.0,147.0
10579,7450,4812,"New York, NY",2017,2350.8333333333335,3746,162201.0,76090.0,802.0,3693.0,1969.0,547900.0,738900.0,978000.0,1801.0,980,3731,10415.0,5964.0,1569,426.0,106.0,159.0,200.0,150.0,9.0
10580,7901,4823,"New York, NY",2017,2086.0,1950,128097.0,81398.0,720.0,2980.0,1678.0,518900.0,828000.0,1302200.0,1567.0,1145,3351,9329.0,5516.0,1505,329.0,112.0,150.0,94.0,134.0,83.0
10581,92606,4828,"Los Angeles-Long Beach-Anaheim, CA",2017,2617.0833333333335,9569,92554.0,42247.0,911.0,1304.0,2193.0,574700.0,722700.0,934300.0,2080.0,573,3048,8963.0,4318.0,991,326.0,165.0,127.0,89.0,132.0,332.0
10582,30017,4829,"Atlanta, GA",2017,1358.5,1280,87500.0,34736.0,619.0,796.0,1301.0,163300.0,243400.0,339400.0,1061.0,5,1471,6155.0,2340.0,443,418.0,132.0,350.0,265.0,318.0,258.0
10583,20017,4830,"Washington, DC",2017,2074.6666666666665,555,76502.0,40512.0,743.0,762.0,1446.0,332600.0,439500.0,604700.0,1288.0,36,2923,6120.0,4175.0,549,399.0,253.0,175.0,165.0,232.0,543.0
10584,30106,4833,"Atlanta, GA",2017,1351.5833333333333,398,47659.0,23720.0,267.0,195.0,1028.0,90700.0,132200.0,173700.0,842.0,0,1038,3705.0,1423.0,271,366.0,759.0,607.0,497.0,421.0,783.0
10585,98108,4834,"Seattle, WA",2017,1970.7272727272727,8939,55314.0,27214.0,492.0,454.0,1097.0,296300.0,367400.0,475500.0,924.0,15,1197,4638.0,1595.0,209,170.0,449.0,441.0,424.0,383.0,853.0
10586,76177,4841,"Dallas-Fort Worth, TX",2017,1447.5,101,92990.0,40959.0,347.0,165.0,1270.0,162400.0,202300.0,248500.0,1140.0,0,455,2272.0,535.0,107,112.0,0.0,60.0,31.0,23.0,145.0
10587,23502,4842,"Virginia Beach, VA",2017,1054.25,520,50686.0,26461.0,303.0,171.0,1126.0,153700.0,189600.0,245200.0,923.0,13,747,2639.0,977.0,133,116.0,517.0,437.0,442.0,340.0,720.0
10588,33609,4844,"Tampa, FL",2017,1343.3333333333333,625,56830.0,50236.0,528.0,1050.0,1106.0,184100.0,304000.0,514100.0,954.0,215,1667,5806.0,2938.0,650,282.0,306.0,410.0,336.0,383.0,215.0
10589,92551,4847,"Riverside, CA",2017,1429.4166666666667,1879,54955.0,16913.0,172.0,134.0,1324.0,163300.0,232800.0,297900.0,1214.0,0,539,1854.0,640.0,97,184.0,313.0,399.0,574.0,421.0,1274.0
10590,75146,4851,"Dallas-Fort Worth, TX",2017,1448.0833333333333,10,56458.0,24406.0,243.0,78.0,996.0,81300.0,111500.0,155500.0,794.0,22,652,2146.0,747.0,62,79.0,179.0,382.0,274.0,347.0,1290.0
10591,19106,4854,"Philadelphia, PA",2017,1825.3333333333333,900,106823.0,78960.0,582.0,1184.0,1745.0,322600.0,473400.0,842600.0,1620.0,302,1964,6405.0,4106.0,479,234.0,112.0,154.0,113.0,196.0,59.0
10592,32826,4859,"Orlando, FL",2017,1328.4166666666667,2031,47197.0,14363.0,370.0,84.0,999.0,72500.0,143300.0,225300.0,870.0,0,1564,5169.0,1980.0,350,416.0,597.0,389.0,329.0,450.0,478.0
10593,91201,4861,"Los Angeles-Long Beach-Anaheim, CA",2017,1788.0,2143,56580.0,31416.0,456.0,683.0,1401.0,515900.0,657200.0,836300.0,1276.0,189,1590,5001.0,2187.0,264,756.0,362.0,179.0,367.0,218.0,261.0
10594,35235,4866,"Birmingham, AL",2017,1043.5833333333333,205,52175.0,25636.0,142.0,77.0,937.0,92500.0,121300.0,154100.0,747.0,0,1061,2817.0,1393.0,148,258.0,550.0,453.0,478.0,248.0,573.0
10595,29492,4877,"Charleston, SC",2017,1521.6666666666667,79,103822.0,53702.0,568.0,972.0,1588.0,266000.0,482400.0,734900.0,1380.0,218,1431,4326.0,1986.0,477,190.0,69.0,56.0,107.0,184.0,83.0
10596,91775,4881,"Los Angeles-Long Beach-Anaheim, CA",2017,1978.2,12835,81250.0,35010.0,837.0,950.0,1416.0,574300.0,723500.0,904700.0,1324.0,542,1756,7116.0,2822.0,502,437.0,312.0,268.0,255.0,293.0,294.0
10597,60177,4883,"Chicago, IL",2017,1428.5,1264,89500.0,35277.0,886.0,553.0,1320.0,157400.0,217000.0,313600.0,1067.0,35,1420,4893.0,1554.0,400,273.0,167.0,188.0,114.0,158.0,239.0
10598,33773,4887,"Tampa, FL",2017,1336.0833333333333,962,47183.0,28059.0,281.0,250.0,1010.0,80000.0,148000.0,222100.0,824.0,0,672,2527.0,1017.0,136,108.0,323.0,444.0,501.0,493.0,332.0
10599,94105,4888,"San Francisco, CA",2017,4032.5,3194,199364.0,154723.0,474.0,2188.0,3095.0,528000.0,793400.0,1557900.0,2987.0,82,2642,5482.0,3407.0,619,380.0,0.0,0.0,140.0,0.0,0.0
10600,33181,4889,"Miami-Fort Lauderdale, FL",2017,1779.5833333333333,427,44305.0,29702.0,328.0,430.0,1148.0,141200.0,236200.0,655700.0,1030.0,201,957,3574.0,1452.0,308,208.0,687.0,164.0,354.0,356.0,584.0
10601,2114,4892,"Boston, MA",2017,2608.6666666666665,1403,89452.0,77703.0,708.0,1417.0,2128.0,506800.0,697400.0,1127100.0,2082.0,316,2401,7699.0,4912.0,423,185.0,94.0,174.0,175.0,115.0,59.0
10602,23294,4895,"Richmond, VA",2017,1166.1666666666667,3603,55667.0,28965.0,222.0,100.0,1136.0,164800.0,197700.0,241600.0,1003.0,0,1315,4354.0,1780.0,151,199.0,326.0,332.0,394.0,551.0,609.0
10603,91737,4896,"Riverside, CA",2017,1879.8333333333333,3267,102610.0,39872.0,980.0,1242.0,1748.0,414700.0,559000.0,726700.0,1608.0,444,1827,5361.0,2443.0,598,199.0,153.0,228.0,189.0,168.0,316.0
10604,6850,4899,"Stamford, CT",2017,1923.4545454545455,1062,88591.0,47262.0,745.0,972.0,1642.0,305000.0,399300.0,590500.0,1472.0,89,1998,5400.0,2597.0,446,472.0,240.0,179.0,208.0,257.0,264.0
10605,7094,4902,"New York, NY",2017,2141.0833333333335,5675,99883.0,47623.0,1113.0,1018.0,1593.0,330400.0,426000.0,566300.0,1446.0,45,2102,5879.0,2573.0,265,293.0,229.0,196.0,165.0,169.0,204.0
10606,23504,4905,"Virginia Beach, VA",2017,1185.8333333333333,272,28893.0,16984.0,158.0,122.0,764.0,114200.0,173900.0,241100.0,644.0,0,638,1861.0,849.0,97,129.0,368.0,487.0,394.0,264.0,1495.0
10607,60194,4907,"Chicago, IL",2017,1607.75,3658,73538.0,37361.0,644.0,529.0,1443.0,139800.0,215700.0,301500.0,1319.0,0,1567,5278.0,2000.0,379,194.0,291.0,234.0,246.0,328.0,268.0
10608,33323,4913,"Miami-Fort Lauderdale, FL",2017,2085.3333333333335,807,87163.0,34944.0,769.0,521.0,1846.0,215700.0,283800.0,372700.0,1662.0,33,1563,5092.0,2060.0,523,251.0,114.0,91.0,215.0,158.0,441.0
10609,90602,4921,"Los Angeles-Long Beach-Anaheim, CA",2017,1390.4166666666667,998,48427.0,21818.0,427.0,372.0,1189.0,382400.0,490300.0,655600.0,1085.0,66,915,2275.0,1136.0,93,229.0,443.0,420.0,540.0,464.0,873.0
10610,34714,4929,"Orlando, FL",2017,1403.5,763,52067.0,20761.0,252.0,27.0,1113.0,100100.0,157100.0,215700.0,943.0,21,459,2743.0,498.0,72,279.0,436.0,582.0,341.0,373.0,563.0
10611,74037,4940,"Tulsa, OK",2017,1296.4166666666667,622,84470.0,34678.0,721.0,447.0,1147.0,144000.0,187300.0,257600.0,945.0,21,1110,4205.0,1616.0,238,266.0,245.0,209.0,243.0,235.0,163.0
10612,33603,4959,"Tampa, FL",2017,1182.6666666666667,151,40078.0,23564.0,240.0,158.0,897.0,96500.0,147600.0,196700.0,741.0,21,902,3429.0,1168.0,157,267.0,502.0,443.0,421.0,508.0,868.0
10613,80905,4963,"Colorado Springs, CO",2017,1164.3333333333333,445,41961.0,27000.0,240.0,200.0,860.0,132900.0,198300.0,286200.0,768.0,0,908,3283.0,1180.0,222,312.0,526.0,660.0,414.0,440.0,359.0
10614,23692,4965,"Virginia Beach, VA",2017,1416.4545454545455,1060,84328.0,38117.0,842.0,507.0,1393.0,231400.0,319500.0,401000.0,1190.0,26,1991,4158.0,2550.0,716,78.0,228.0,187.0,253.0,283.0,131.0
10615,8108,4968,"Philadelphia, PA",2017,1479.8181818181818,452,88937.0,43576.0,770.0,783.0,1258.0,205000.0,265900.0,327200.0,1145.0,27,1979,5643.0,2583.0,499,311.0,224.0,178.0,163.0,242.0,222.0
10616,33711,4970,"Tampa, FL",2017,1116.3333333333333,282,38500.0,24379.0,264.0,286.0,1089.0,72100.0,135100.0,289300.0,846.0,10,829,2017.0,1226.0,125,138.0,429.0,414.0,372.0,328.0,987.0
10617,11021,4980,"New York, NY",2017,2863.75,3707,93598.0,63756.0,644.0,1821.0,1756.0,281500.0,617100.0,1059900.0,1729.0,830,2746,6435.0,4792.0,855,414.0,351.0,192.0,253.0,254.0,403.0
10618,98075,4993,"Seattle, WA",2017,2547.75,6239,163409.0,63356.0,1267.0,3061.0,2143.0,585600.0,772600.0,949400.0,1914.0,833,3559,9928.0,4661.0,1482,628.0,45.0,69.0,160.0,41.0,124.0
10619,11501,4995,"New York, NY",2017,2657.8333333333335,2125,90007.0,43755.0,856.0,814.0,1500.0,354100.0,460000.0,595400.0,1467.0,0,1799,5223.0,2663.0,256,353.0,233.0,207.0,254.0,200.0,198.0
10620,80246,4997,"Denver, CO",2017,1067.0,635,50151.0,38067.0,240.0,274.0,1047.0,208200.0,291600.0,585600.0,970.0,96,1187,4682.0,1644.0,222,280.0,515.0,622.0,311.0,437.0,194.0
10621,98053,4997,"Seattle, WA",2017,2309.6666666666665,5267,123548.0,59424.0,1082.0,2255.0,1859.0,484100.0,654000.0,857800.0,1660.0,561,3110,8033.0,4448.0,918,445.0,158.0,121.0,141.0,197.0,48.0
10622,55441,5000,"Minneapolis-St Paul, MN",2017,1253.7,1175,72581.0,45998.0,600.0,960.0,1115.0,227000.0,311500.0,413200.0,1042.0,24,1743,5768.0,2324.0,509,223.0,389.0,343.0,403.0,386.0,287.0
10623,63135,5000,"St. Louis, MO",2017,758.3333333333334,172,43692.0,21429.0,140.0,88.0,940.0,60600.0,78900.0,113500.0,677.0,0,767,2145.0,878.0,150,159.0,502.0,418.0,487.0,608.0,1193.0
10624,90265,5002,"Los Angeles-Long Beach-Anaheim, CA",2017,8378.75,880,137672.0,103495.0,821.0,2547.0,2579.0,840500.0,1692300.0,2000001.0,2457.0,577,1954,6132.0,3848.0,935,1073.0,172.0,169.0,72.0,31.0,83.0
10625,33431,5009,"Miami-Fort Lauderdale, FL",2017,1919.5833333333333,420,64096.0,44046.0,669.0,990.0,1546.0,230900.0,356500.0,595500.0,1464.0,270,1941,4902.0,2757.0,546,228.0,315.0,227.0,401.0,201.0,32.0
10626,83716,5018,"Boise City, ID",2017,1460.9166666666667,1355,85259.0,38081.0,522.0,689.0,1166.0,166400.0,263600.0,368200.0,1000.0,0,1633,5249.0,2479.0,557,107.0,213.0,273.0,238.0,258.0,182.0
10627,20037,5019,"Washington, DC",2017,2335.0,1746,80133.0,57188.0,614.0,1081.0,2062.0,369500.0,616900.0,974400.0,2038.0,300,2819,5655.0,5066.0,652,75.0,176.0,104.0,87.0,131.0,0.0
10628,60502,5019,"Chicago, IL",2017,1604.3333333333333,4068,109764.0,49482.0,994.0,1414.0,1555.0,188300.0,278700.0,389200.0,1410.0,7,3127,8462.0,4042.0,775,275.0,73.0,264.0,236.0,365.0,227.0
10629,89144,5025,"Las Vegas, NV",2017,1398.0,2558,84051.0,45339.0,547.0,862.0,1385.0,216500.0,288000.0,454400.0,1225.0,130,1181,4974.0,2213.0,502,262.0,217.0,270.0,305.0,307.0,269.0
10630,38133,5030,"Memphis, TN",2017,1206.5,772,70506.0,29906.0,535.0,314.0,1162.0,99000.0,144500.0,220700.0,944.0,0,1264,3907.0,1599.0,302,168.0,109.0,707.0,238.0,294.0,583.0
10631,76135,5039,"Dallas-Fort Worth, TX",2017,1282.4166666666667,568,60804.0,30485.0,451.0,567.0,897.0,89900.0,128400.0,208200.0,712.0,8,944,2982.0,1151.0,334,94.0,352.0,341.0,434.0,313.0,649.0
10632,22303,5041,"Washington, DC",2017,1786.25,1538,93206.0,54665.0,761.0,737.0,1726.0,283200.0,380000.0,471000.0,1600.0,29,2630,5992.0,3628.0,589,251.0,127.0,198.0,131.0,109.0,213.0
10633,23221,5046,"Richmond, VA",2017,1066.4166666666667,340,69316.0,55356.0,516.0,974.0,1104.0,254800.0,370100.0,581900.0,959.0,128,2386,7670.0,3769.0,422,144.0,299.0,279.0,253.0,511.0,120.0
10634,28036,5053,"Charlotte, NC",2017,1431.75,353,114641.0,51111.0,774.0,1446.0,1030.0,251900.0,381900.0,585500.0,861.0,116,2026,5422.0,2895.0,898,109.0,152.0,103.0,92.0,143.0,169.0
10635,45219,5057,"Cincinnati, OH",2017,1134.1666666666667,868,26437.0,14265.0,82.0,24.0,805.0,63100.0,105600.0,157200.0,646.0,0,685,1907.0,1018.0,44,175.0,572.0,488.0,287.0,247.0,335.0
10636,7950,5065,"New York, NY",2017,2422.090909090909,3622,120095.0,53362.0,1006.0,1492.0,2007.0,351900.0,467600.0,612800.0,1764.0,0,2934,6998.0,3719.0,863,409.0,122.0,88.0,204.0,108.0,47.0
10637,33971,5067,"Fort Myers, FL",2017,1143.8333333333333,632,47922.0,17164.0,140.0,49.0,1029.0,93600.0,130100.0,169000.0,843.0,18,479,1906.0,670.0,102,157.0,569.0,481.0,514.0,281.0,1145.0
10638,18976,5069,"Philadelphia, PA",2017,1411.3333333333333,1258,94958.0,43069.0,998.0,965.0,1312.0,309200.0,389000.0,474500.0,1176.0,45,1761,5349.0,2376.0,457,301.0,166.0,170.0,146.0,236.0,219.0
10639,32805,5071,"Orlando, FL",2017,1197.3333333333333,143,25361.0,15468.0,29.0,135.0,772.0,50200.0,100300.0,160100.0,582.0,0,455,1795.0,612.0,50,77.0,581.0,598.0,486.0,154.0,1653.0
10640,98642,5074,"Portland, OR",2017,1819.5454545454545,584,93360.0,42567.0,631.0,867.0,1344.0,267000.0,357700.0,490700.0,1139.0,125,1096,3457.0,1455.0,328,138.0,145.0,211.0,237.0,179.0,179.0
10641,32081,5078,"Jacksonville, FL",2017,1984.5,447,114048.0,41078.0,791.0,459.0,1692.0,293500.0,358600.0,445600.0,1615.0,10,1324,3362.0,1748.0,340,59.0,101.0,104.0,23.0,94.0,33.0
10642,6825,5083,"Stamford, CT",2017,1765.9166666666667,1427,103250.0,46813.0,989.0,1431.0,1525.0,345800.0,463900.0,643700.0,1274.0,90,2436,6079.0,3493.0,761,392.0,163.0,169.0,247.0,170.0,106.0
10643,32226,5087,"Jacksonville, FL",2017,1410.25,406,78729.0,31576.0,334.0,321.0,1576.0,128000.0,194900.0,280800.0,1278.0,63,654,2537.0,854.0,244,109.0,199.0,116.0,233.0,270.0,439.0
10644,76120,5089,"Dallas-Fort Worth, TX",2017,1184.0833333333333,756,46404.0,22852.0,185.0,147.0,899.0,104800.0,144300.0,182300.0,733.0,11,487,2148.0,619.0,57,134.0,446.0,518.0,243.0,351.0,1479.0
10645,7086,5095,"New York, NY",2017,2401.8333333333335,1382,84841.0,57538.0,454.0,1224.0,1386.0,324000.0,557200.0,767900.0,1229.0,163,1992,5738.0,2627.0,395,473.0,139.0,155.0,118.0,324.0,114.0
10646,92106,5097,"San Diego, CA",2017,2696.0833333333335,982,99250.0,54993.0,748.0,1600.0,1849.0,703300.0,931500.0,1192500.0,1801.0,1091,2080,4859.0,3466.0,556,268.0,157.0,174.0,154.0,280.0,173.0
10647,85019,5098,"Phoenix, AZ",2017,823.5833333333334,940,31815.0,12648.0,44.0,43.0,879.0,82600.0,116500.0,162300.0,689.0,0,259,866.0,282.0,44,118.0,350.0,536.0,305.0,302.0,1627.0
10648,33129,5101,"Miami-Fort Lauderdale, FL",2017,2221.3333333333335,432,74755.0,55649.0,341.0,926.0,1778.0,314100.0,438800.0,647100.0,1731.0,49,1921,5323.0,2956.0,459,366.0,239.0,320.0,172.0,86.0,152.0
10649,60130,5124,"Chicago, IL",2017,1226.1666666666667,1074,55359.0,38484.0,302.0,315.0,984.0,123200.0,229600.0,311800.0,916.0,0,1588,4488.0,2239.0,165,300.0,330.0,446.0,279.0,295.0,186.0
10650,19341,5128,"Philadelphia, PA",2017,1861.4166666666667,2208,96929.0,49563.0,972.0,907.0,1416.0,267900.0,354000.0,454000.0,1260.0,12,2212,6219.0,2985.0,632,409.0,331.0,244.0,164.0,130.0,159.0
10651,37212,5137,"Nashville, TN",2017,1566.4166666666667,1529,59889.0,36726.0,572.0,621.0,1180.0,341200.0,485600.0,684000.0,1080.0,184,1835,6503.0,3625.0,582,342.0,267.0,252.0,324.0,269.0,217.0
10652,55401,5138,"Minneapolis-St Paul, MN",2017,1731.5,972,90025.0,78295.0,384.0,893.0,1546.0,229400.0,323000.0,462000.0,1498.0,114,1477,5388.0,2527.0,411,203.0,40.0,126.0,97.0,98.0,19.0
10653,33405,5146,"Miami-Fort Lauderdale, FL",2017,1455.5833333333333,348,46382.0,29970.0,367.0,411.0,1132.0,134000.0,226400.0,431100.0,948.0,171,915,2793.0,1425.0,341,151.0,465.0,589.0,457.0,176.0,393.0
10654,94301,5150,"San Jose, CA",2017,4343.25,3559,146488.0,98138.0,728.0,2779.0,2368.0,1534100.0,2000001.0,2000001.0,2311.0,492,3981,7805.0,6628.0,1373,740.0,152.0,142.0,156.0,135.0,84.0
10655,83703,5151,"Boise City, ID",2017,1041.0,837,55276.0,33843.0,221.0,326.0,910.0,152500.0,209800.0,290400.0,803.0,0,1496,4203.0,1982.0,361,273.0,389.0,262.0,293.0,304.0,283.0
10656,38141,5167,"Memphis, TN",2017,1070.1666666666667,169,49839.0,21132.0,171.0,59.0,1188.0,75700.0,92700.0,115900.0,892.0,0,830,2127.0,1005.0,68,227.0,367.0,461.0,702.0,599.0,1389.0
10657,98686,5168,"Portland, OR",2017,1733.5,858,78411.0,37106.0,657.0,488.0,1297.0,229600.0,314700.0,409300.0,1230.0,7,1175,3932.0,1662.0,412,102.0,115.0,181.0,327.0,268.0,271.0
10658,12508,5177,"New York, NY",2017,1531.1666666666667,475,73396.0,35435.0,533.0,495.0,1250.0,199700.0,252000.0,324700.0,1062.0,9,1395,3886.0,1822.0,250,274.0,322.0,322.0,179.0,201.0,524.0
10659,23226,5182,"Richmond, VA",2017,1394.6666666666667,581,84780.0,61410.0,644.0,1197.0,1303.0,227800.0,331000.0,543300.0,1080.0,248,2237,6673.0,3447.0,546,136.0,209.0,218.0,158.0,351.0,132.0
10660,55344,5187,"Minneapolis-St Paul, MN",2017,1507.8333333333333,2381,66928.0,42923.0,481.0,604.0,1229.0,149300.0,230000.0,348400.0,1146.0,33,1706,5536.0,2269.0,312,260.0,317.0,176.0,306.0,257.0,361.0
10661,2152,5196,"Boston, MA",2017,1777.4166666666667,125,69928.0,39839.0,608.0,637.0,1312.0,302800.0,387200.0,546200.0,1201.0,27,1383,4226.0,1784.0,362,107.0,377.0,238.0,321.0,264.0,299.0
10662,10605,5196,"New York, NY",2017,2765.9166666666665,674,111201.0,58155.0,962.0,1615.0,1624.0,384800.0,618500.0,830600.0,1554.0,410,2737,5876.0,4250.0,787,246.0,91.0,119.0,194.0,179.0,245.0
10663,63137,5196,"St. Louis, MO",2017,832.0833333333334,51,36849.0,18249.0,45.0,80.0,997.0,50500.0,64100.0,83800.0,751.0,0,392,1286.0,431.0,51,171.0,662.0,644.0,394.0,264.0,1048.0
10664,78724,5204,"Austin, TX",2017,1189.6363636363637,63,45158.0,15450.0,118.0,60.0,1091.0,66400.0,122100.0,172600.0,846.0,14,499,1626.0,628.0,137,137.0,430.0,447.0,361.0,477.0,1315.0
10665,90245,5214,"Los Angeles-Long Beach-Anaheim, CA",2017,2132.25,1530,92942.0,48205.0,761.0,1160.0,1681.0,641500.0,875600.0,1126900.0,1625.0,752,1563,5378.0,2106.0,407,649.0,184.0,308.0,206.0,154.0,300.0
10666,98422,5219,"Seattle, WA",2017,1461.5833333333333,2562,90180.0,40302.0,856.0,721.0,1416.0,246600.0,338700.0,460200.0,1228.0,36,1471,4417.0,2046.0,482,180.0,139.0,218.0,202.0,235.0,280.0
10667,33896,5236,"Orlando, FL",2017,1471.25,237,62183.0,25133.0,246.0,68.0,1319.0,114000.0,169700.0,228000.0,1090.0,0,525,1651.0,664.0,35,70.0,71.0,123.0,130.0,184.0,203.0
10668,2476,5239,"Boston, MA",2017,1887.5833333333333,1562,101713.0,56965.0,672.0,1574.0,1542.0,440800.0,595600.0,747000.0,1434.0,259,2958,7187.0,4966.0,835,477.0,174.0,290.0,195.0,89.0,81.0
10669,33760,5242,"Tampa, FL",2017,1006.1666666666666,610,45682.0,23753.0,178.0,97.0,967.0,78400.0,120000.0,187200.0,803.0,35,473,1943.0,681.0,154,206.0,392.0,591.0,350.0,480.0,680.0
10670,48184,5244,"Detroit, MI",2017,863.1666666666666,151,42055.0,22010.0,167.0,42.0,732.0,51300.0,68700.0,102200.0,625.0,0,368,1055.0,414.0,59,212.0,378.0,344.0,313.0,515.0,630.0
10671,19801,5245,"Philadelphia, PA",2017,1173.5,306,25097.0,17906.0,158.0,158.0,809.0,92700.0,140400.0,208100.0,667.0,0,452,1560.0,783.0,110,65.0,429.0,286.0,118.0,249.0,1231.0
10672,33316,5246,"Miami-Fort Lauderdale, FL",2017,2017.25,255,53333.0,61713.0,252.0,800.0,1098.0,265400.0,573700.0,1054900.0,974.0,409,827,2753.0,1597.0,472,112.0,191.0,291.0,230.0,200.0,31.0
10673,55435,5247,"Minneapolis-St Paul, MN",2017,1468.3333333333333,2453,68063.0,52068.0,593.0,766.0,1273.0,133200.0,243200.0,455800.0,1225.0,9,1581,5091.0,2687.0,375,115.0,293.0,141.0,254.0,272.0,47.0
10674,6615,5248,"Stamford, CT",2017,1508.4166666666667,603,58897.0,31544.0,466.0,396.0,1143.0,155000.0,217700.0,294300.0,960.0,11,1186,3165.0,1487.0,274,205.0,265.0,425.0,357.0,212.0,394.0
10675,92532,5252,"Riverside, CA",2017,1656.5,2034,84173.0,26499.0,670.0,251.0,1766.0,265700.0,338800.0,393100.0,1605.0,6,803,3308.0,1188.0,229,274.0,110.0,187.0,161.0,378.0,453.0
10676,33704,5259,"Tampa, FL",2017,1094.25,172,71801.0,49545.0,531.0,912.0,978.0,190400.0,327800.0,545600.0,858.0,187,2134,5466.0,3125.0,597,206.0,218.0,320.0,287.0,237.0,202.0
10677,92603,5259,"Los Angeles-Long Beach-Anaheim, CA",2017,2885.3333333333335,7712,120915.0,71573.0,687.0,2546.0,2309.0,777500.0,1143900.0,1708700.0,2232.0,1354,2568,9755.0,5162.0,1331,591.0,195.0,135.0,56.0,199.0,201.0
10678,6401,5267,"New Haven, CT",2017,1160.5833333333333,285,45467.0,24861.0,306.0,185.0,1026.0,159300.0,208500.0,263400.0,819.0,0,1035,2182.0,1175.0,269,145.0,458.0,250.0,306.0,456.0,284.0
