,zip,1/1/2020,2/1/2020,3/1/2020,4/1/2020,5/1/2020,6/1/2020,7/1/2020,8/1/2020,9/1/2020,10/1/2020,11/1/2020,12/1/2020,1/1/2021,2/1/2021,3/1/2021,4/1/2021,5/1/2021,6/1/2021,,,,,,,,,,,,,,,,,
2279,93312,1737.26449,1742.989619,1747.825093,1751.660567,1758.496041,1765.331516,1772.16699,1778.002464,1784.837938,1791.673413,1797.508887,1803.344361,1807.444325,1814.004928,1819.675877,1824.346825,1832.017774,1839.688722,,,,,,,,,,,,,,,,,
2280,93534,1672.723487,1708.683833,1718.693201,1728.702568,1737.711936,1747.721303,1756.730671,1766.740039,1776.749406,1785.758774,1794.768141,1803.777509,1841.510364,1879.480077,1891.498812,1903.517547,1914.536283,1926.555018,,,,,,,,,,,,,,,,,
2281,93535,2143.556619,2174.524857,2190.353964,2207.183072,2221.01218,2235.841287,2249.670395,2268.499502,2287.32861,2306.157718,2323.986825,2341.815933,2381.20166,2414.999005,2433.65722,2453.315435,2469.973651,2487.631866,,,,,,,,,,,,,,,,,
2282,93536,2206.726562,2251.535311,2264.022096,2277.508881,2287.995666,2299.482451,2310.969236,2321.456021,2331.942806,2343.429591,2355.916376,2368.403162,2415.616508,2462.912042,2477.885613,2493.859183,2506.832753,2520.806323,,,,,,,,,,,,,,,,,
2283,93551,2445.386435,2495.196094,2508.828917,2522.461741,2536.094564,2549.727387,2563.36021,2574.993033,2586.625857,2597.25868,2607.891503,2618.524326,2666.543584,2718.986067,2735.251713,2751.51736,2767.783006,2784.048653,,,,,,,,,,,,,,,,,
2284,93611,1718.477594,1731.542715,1735.563848,1740.584981,1745.606114,1751.627247,1758.64838,1765.669513,1771.690646,1778.71178,1785.732913,1790.754046,1804.252773,1818.339027,1823.381293,1829.423559,1835.465825,1842.508091,,,,,,,,,,,,,,,,,
2285,93612,1321.425431,1327.997511,1335.189258,1342.381005,1351.572751,1359.764498,1368.956245,1378.147992,1387.339738,1397.531485,1404.723232,1412.914978,1421.532156,1429.295983,1437.679477,1446.06297,1456.446464,1465.829957,,,,,,,,,,,,,,,,,
2286,93619,1822.855584,1838.573396,1842.58125,1845.589105,1851.59696,1857.604815,1862.612669,1868.620524,1874.628379,1879.636233,1885.644088,1891.651943,1907.515382,1924.241048,1929.256758,1933.272467,1940.288176,1947.303886,,,,,,,,,,,,,,,,,
2287,93710,1270.294208,1277.674282,1286.820505,1294.966728,1303.112951,1311.259174,1319.405397,1327.55162,1336.697843,1344.844066,1352.990289,1361.136512,1366.576944,1375.10324,1385.395686,1394.688132,1403.980579,1413.273025,,,,,,,,,,,,,,,,,
2288,93722,1526.342893,1547.520126,1555.883416,1564.246705,1572.609995,1580.973284,1590.336573,1596.699863,1603.063152,1610.426442,1615.789731,1621.15302,1640.859203,1663.399726,1673.126305,1682.852883,1692.579462,1702.306041,,,,,,,,,,,,,,,,,
2289,94002,2926.350635,2943.795848,2956.751955,2969.708063,2981.66417,2994.620278,3006.576385,3022.532493,3037.4886,3052.444708,3059.400815,3067.356923,3090.663665,3110.064985,3124.9772,3139.889415,3153.80163,3168.713845,,,,,,,,,,,,,,,,,
2290,94010,3163.990529,3221.139912,3231.265117,3240.390321,3249.515525,3255.640729,3262.765934,3269.891138,3275.016342,3281.141547,3287.266751,3291.391955,3342.507688,3401.782276,3414.032685,3425.283093,3436.533502,3444.78391,,,,,,,,,,,,,,,,,
2291,94015,3225.542071,3275.091683,3282.654583,3290.217483,3304.780383,3320.343282,3334.906182,3348.469082,3362.031982,3376.594881,3384.157781,3392.720681,3440.825651,3492.938164,3503.063963,3513.189763,3530.315563,3548.441362,,,,,,,,,,,,,,,,,
2292,94025,4256.124097,4354.523095,4366.297384,4378.071673,4381.845962,4385.620251,4388.39454,4391.168829,4392.943118,4395.717407,4393.491696,4391.265985,4489.16437,4590.337657,4604.886235,4619.434813,4625.983391,4632.531969,,,,,,,,,,,,,,,,,
2293,94040,3614.357499,3704.27371,3716.181569,3727.089428,3736.997287,3746.905146,3756.813005,3763.720864,3771.628723,3778.536582,3774.444441,3771.3523,3858.617658,3951.441728,3966.257446,3980.073164,3992.888882,4005.704601,,,,,,,,,,,,,,,,,
2294,94043,3915.178979,3997.205436,4010.030168,4023.8549,4031.679632,4039.504364,4047.329096,4043.153828,4039.97856,4035.803292,4015.628024,3996.452756,4068.456467,4152.307656,4166.95712,4182.606584,4192.256048,4201.905512,,,,,,,,,,,,,,,,,
2295,94061,3313.270024,3332.814483,3345.990024,3359.165565,3375.341106,3392.516647,3409.692188,3426.867728,3445.043269,3462.21881,3470.394351,3478.569892,3496.015456,3517.735457,3533.086539,3548.43762,3566.788702,3586.139784,,,,,,,,,,,,,,,,,
2296,94062,2968.403197,3017.448083,3018.46792,3019.487757,3020.507594,3033.52743,3045.547267,3057.567104,3068.586941,3078.606777,3088.626614,3086.646451,3138.069485,3189.134208,3192.173881,3195.213555,3198.253228,3213.292902,,,,,,,,,,,,,,,,,
2297,94070,3681.442065,3721.162212,3742.369913,3763.577615,3787.785316,3812.993018,3837.200719,3859.408421,3881.616122,3903.823824,3916.031525,3928.239227,3950.888993,3993.816841,4018.232245,4042.647648,4070.063051,4098.478454,,,,,,,,,,,,,,,,,
2298,94080,3341.348026,3403.322371,3413.847334,3424.372298,3434.897262,3447.422226,3460.94719,3473.472154,3483.997118,3493.522082,3503.047046,3499.57201,3553.445001,3617.944309,3630.994237,3644.044165,3657.094093,3672.144021,,,,,,,,,,,,,,,,,
2299,94086,3089.532496,3146.186458,3160.846547,3174.506635,3191.166724,3208.826812,3226.486901,3239.146989,3250.807078,3263.467166,3263.127255,3262.787343,3312.979928,3372.293978,3389.614155,3405.934332,3425.254509,3445.574686,,,,,,,,,,,,,,,,,
2300,94087,3631.329093,3721.953902,3729.720394,3737.486886,3746.253378,3755.01987,3763.786361,3770.552853,3777.319345,3784.085837,3782.852329,3781.61882,3863.714405,3957.105706,3967.63869,3978.171674,3989.704657,4001.237641,,,,,,,,,,,,,,,,,
2301,94103,3549.455072,3611.00341,3622.414416,3633.825421,3643.236427,3652.647433,3662.058438,3661.469444,3660.880449,3660.291455,3639.702461,3619.113466,3667.979544,3730.938888,3743.760899,3756.58291,3767.404921,3778.226933,,,,,,,,,,,,,,,,,
2302,94105,4340.937094,4428.563233,4441.379167,4454.195102,4458.011037,4461.826971,4466.642906,4462.458841,4459.274775,4456.09071,4434.906645,4413.722579,4493.475608,4582.917681,4597.549551,4612.18142,4617.813289,4623.445159,,,,,,,,,,,,,,,,,
2303,94107,4336.619552,4435.9514,4440.923337,4444.895274,4445.867211,4445.839148,4445.811085,4443.783022,4441.754959,4439.726895,4422.698832,4405.670769,4502.262259,4603.566043,4610.509917,4616.453791,4619.397665,4621.341539,,,,,,,,,,,,,,,,,
2304,94108,2940.286774,3000.331762,3008.322609,3016.313455,3024.304301,3035.295147,3047.285993,3059.276839,3063.267685,3068.258531,3072.249377,3061.240223,3107.517843,3169.553678,3179.53537,3189.517062,3199.498754,3212.480446,,,,,,,,,,,,,,,,,
2305,94109,3052.37431,3100.997329,3108.147977,3115.298626,3118.449274,3121.599922,3124.750571,3124.901219,3124.051867,3124.202516,3114.353164,3104.503812,3149.02877,3198.802438,3207.103734,3215.405031,3219.706328,3224.007624,,,,,,,,,,,,,,,,,
2306,94110,3955.024986,4010.363705,4021.286496,4032.209286,4043.132077,4053.054867,4063.977658,4070.900448,4077.823239,4084.746029,4076.66882,4069.59161,4116.539387,4173.800897,4186.646478,4199.492059,4212.33764,4224.183221,,,,,,,,,,,,,,,,,
2307,94112,3665.365426,3683.337022,3670.218351,3656.09968,3646.981009,3637.862338,3628.743667,3631.624996,3633.506325,3635.387654,3631.768983,3628.150313,3655.397068,3673.249993,3660.012651,3645.775309,3636.537967,3627.300625,,,,,,,,,,,,,,,,,
2308,94114,3943.239153,4026.785647,4036.042985,4045.300323,4053.55766,4060.814998,4069.072335,4070.329673,4071.587011,4072.844348,4065.101686,4057.359024,4132.855514,4218.659346,4230.174021,4241.688697,4252.203372,4261.718047,,,,,,,,,,,,,,,,,
2309,94115,3596.948091,3681.218298,3691.426768,3701.635238,3707.843708,3714.052177,3720.260647,3721.469117,3722.677587,3723.886057,3714.094527,3704.302996,3782.459557,3868.938234,3881.355174,3893.772113,3902.189053,3910.605993,,,,,,,,,,,,,,,,,
2310,94116,3707.723596,3759.006211,3772.910405,3786.8146,3802.718795,3819.622989,3835.527184,3850.431379,3864.335573,3878.239768,3889.143963,3900.048157,3951.675948,4005.862757,4022.671147,4039.479536,4058.287925,4078.096315,,,,,,,,,,,,,,,,,
2311,94117,3732.955903,3802.098033,3815.715814,3829.333595,3840.951377,3853.569158,3865.186939,3872.80472,3880.422502,3888.040283,3887.658064,3888.275846,3952.84953,4024.609441,4040.845004,4057.080566,4071.316129,4086.551691,,,,,,,,,,,,,,,,,
2312,94118,3456.62909,3496.176231,3507.206043,3517.235854,3529.265665,3541.295477,3554.325288,3566.3551,3578.384911,3590.414722,3590.444534,3591.474345,3627.133246,3668.710199,3681.769822,3693.829445,3707.889067,3721.94869,,,,,,,,,,,,,,,,,
2313,94121,3138.632911,3166.516036,3178.509407,3190.502777,3203.496148,3216.489518,3229.482888,3241.476259,3253.469629,3266.462999,3272.45637,3278.44974,3306.076021,3335.952517,3349.939258,3363.925999,3378.912739,3393.89948,,,,,,,,,,,,,,,,,
2314,94122,3266.822015,3326.515421,3343.193714,3358.872008,3380.550301,3401.228595,3421.906888,3431.585181,3442.263475,3451.941768,3445.620062,3440.298355,3491.798664,3554.170363,3573.52695,3591.883537,3616.240123,3639.59671,,,,,,,,,,,,,,,,,
2315,94123,3998.069363,4071.661667,4083.561142,4096.460617,4101.360092,4107.259567,4112.159042,4112.058516,4111.957991,4111.857466,4098.756941,4086.656416,4157.625254,4233.117033,4246.915983,4261.714933,4268.513882,4276.312832,,,,,,,,,,,,,,,,,
2316,94131,3786.215607,3867.106776,3866.012348,3864.917921,3862.823493,3860.729065,3857.634637,3858.54021,3858.445782,3858.351354,3859.256927,3860.162499,3946.283678,4029.080419,4029.891564,4030.702708,4030.513853,4030.324998,,,,,,,,,,,,,,,,,
2317,94133,3779.709755,3782.377777,3791.040486,3799.703195,3816.365905,3833.028614,3849.691323,3858.354033,3867.016742,3875.679451,3860.34216,3844.00487,3835.377334,3838.708065,3848.033484,3857.358902,3874.684321,3892.009739,,,,,,,,,,,,,,,,,
2318,94301,4710.335593,4753.553821,4763.807983,4774.062145,4790.316307,4806.570468,4823.82463,4849.078792,4874.332954,4899.587116,4916.841278,4934.09544,4983.685195,5030.157585,5043.665908,5057.174232,5076.682556,5096.19088,,,,,,,,,,,,,,,,,
2319,94303,4608.998459,4731.681558,4735.293634,4739.90571,4746.517786,4752.129862,4757.741939,4762.354015,4766.966091,4771.578167,4777.190243,4782.802319,4912.412854,5038.70803,5045.932182,5054.156334,5064.380486,5073.604639,,,,,,,,,,,,,,,,,
2320,94306,4197.698608,4304.632449,4317.887689,4331.142928,4337.398167,4343.653406,4350.908645,4356.163884,4361.419123,4367.674362,4370.929601,4374.18484,4471.138687,4581.327767,4597.838245,4614.348723,4623.859202,4633.36968,,,,,,,,,,,,,,,,,
2321,94402,3776.768072,3839.395823,3867.373848,3895.351873,3914.329898,3933.307923,3952.285948,3962.263973,3972.241998,3982.220023,3977.198048,3972.176072,4026.922169,4092.527945,4123.483995,4154.440045,4176.396095,4198.352145,,,,,,,,,,,,,,,,,
2322,94404,4079.096148,4148.282264,4161.861473,4175.440682,4187.019891,4199.5991,4211.17831,4219.757519,4229.336728,4237.915937,4233.495146,4229.074355,4295.749712,4367.515037,4383.673455,4399.831874,4413.990292,4429.14871,,,,,,,,,,,,,,,,,
2323,94501,2332.877899,2387.144731,2393.105617,2400.066504,2406.027391,2411.988278,2417.949164,2423.910051,2428.870938,2434.831824,2439.792711,2443.753598,2497.592384,2553.820102,2561.741875,2570.663649,2578.585422,2586.507196,,,,,,,,,,,,,,,,,
2324,94509,2080.050857,2153.542466,2165.262226,2175.981986,2183.701745,2190.421505,2197.141265,2203.861025,2210.580785,2217.300544,2227.020304,2235.740064,2308.510681,2384.72205,2399.161569,2412.601089,2423.040608,2432.480128,,,,,,,,,,,,,,,,,
2325,94513,2707.06535,2758.346476,2771.679989,2784.013503,2794.347016,2804.680529,2815.014043,2823.347556,2832.681069,2841.014583,2847.348096,2853.681609,2903.080473,2956.695112,2972.362139,2987.029166,2999.696192,3012.363219,,,,,,,,,,,,,,,,,
2326,94520,2144.178641,2201.276175,2211.745711,2222.215248,2232.684785,2244.154321,2254.623858,2264.093394,2272.562931,2282.032468,2288.502004,2294.971541,2351.619719,2411.186789,2424.125862,2437.064936,2450.004009,2463.943082,,,,,,,,,,,,,,,,,
2327,94523,2648.655951,2704.747782,2713.799122,2721.850461,2729.901801,2736.95314,2745.004479,2750.055819,2756.107158,2762.158498,2766.209837,2769.261177,2820.968467,2879.111638,2890.214317,2900.316996,2910.419675,2919.522354,,,,,,,,,,,,,,,,,
2328,94526,3324.506845,3394.308622,3395.669015,3398.029407,3398.389799,3398.750191,3400.110583,3408.470975,3416.831367,3426.191759,3435.552151,3444.912543,3522.77978,3594.94195,3598.662734,3603.383518,3606.104302,3608.825087,,,,,,,,,,,,,,,,,
2329,94531,2618.174034,2676.817394,2684.23955,2692.661706,2700.083862,2708.506018,2716.928174,2725.35033,2733.772486,2741.194642,2748.616798,2758.038954,2821.635145,2882.70066,2892.544972,2903.389285,2913.233597,2924.077909,,,,,,,,,,,,,,,,,
2330,94536,2755.900031,2813.782592,2821.807011,2829.83143,2835.855849,2842.880268,2849.904687,2854.929106,2859.953525,2864.977944,2867.002363,2869.026782,2925.951232,2985.858212,2995.90705,3005.955888,3014.004726,3023.053564,,,,,,,,,,,,,,,,,
2331,94538,2814.990319,2869.505103,2876.183255,2882.861407,2886.539559,2891.217711,2895.895863,2898.574015,2901.252167,2903.930319,2903.608472,2902.286624,2955.955095,3012.14803,3020.504335,3028.860639,3034.216943,3040.573247,,,,,,,,,,,,,,,,,
2332,94539,3423.335288,3469.626445,3476.922698,3485.21895,3496.515203,3507.811456,3519.107708,3531.403961,3543.700214,3556.996466,3561.292719,3566.588972,3616.220512,3664.807922,3674.400427,3684.992933,3698.585438,3712.177943,,,,,,,,,,,,,,,,,
2333,94541,2323.597963,2377.772755,2385.221697,2393.670639,2404.119581,2415.568522,2426.017464,2437.466406,2447.915348,2458.36429,2464.813232,2472.262174,2529.309078,2585.932812,2595.830696,2606.72858,2619.626463,2633.524347,,,,,,,,,,,,,,,,,
2334,94544,2528.927105,2617.392989,2628.097003,2638.801016,2644.50503,2650.209043,2656.913057,2659.617071,2663.321084,2667.025098,2668.729111,2671.433125,2756.064244,2847.234141,2860.642168,2874.050195,2882.458223,2890.86625,,,,,,,,,,,,,,,,,
2335,94546,2515.245687,2569.284174,2575.246971,2580.209768,2586.172565,2591.135362,2596.098159,2602.060956,2608.023752,2613.986549,2619.949346,2625.912143,2680.120627,2736.121911,2744.047505,2750.973099,2758.898692,2765.824286,,,,,,,,,,,,,,,,,
2336,94550,2925.949733,2979.283599,2984.191594,2988.099588,2995.007583,3001.915577,3008.823572,3013.731566,3018.639561,3023.547556,3030.45555,3037.363545,3086.221272,3141.463133,3148.279122,3154.095111,3162.9111,3171.727089,,,,,,,,,,,,,,,,,
2337,94551,2974.432382,3024.854651,3032.866359,3039.878066,3049.889774,3058.901481,3068.913189,3075.924897,3082.936604,3089.948312,3093.960019,3096.971727,3143.415816,3195.849793,3205.873208,3214.896623,3226.920038,3237.943453,,,,,,,,,,,,,,,,,
2338,94553,2549.164612,2581.07984,2595.450797,2609.821754,2624.19271,2638.563667,2653.934624,2668.305581,2681.676537,2695.047494,2708.418451,2718.789407,2748.324976,2782.611161,2799.353075,2816.094988,2832.836901,2849.578815,,,,,,,,,,,,,,,,,
2339,94555,3403.600154,3495.583242,3499.687122,3503.791002,3498.894882,3494.998762,3491.102642,3488.206522,3485.310402,3481.414282,3482.518162,3483.622042,3580.326077,3674.413044,3680.620804,3686.828565,3684.036325,3682.244085,,,,,,,,,,,,,,,,,
2340,94565,2318.77221,2387.841237,2401.743172,2414.645107,2425.547042,2436.448976,2446.350911,2456.252846,2466.154781,2476.056715,2484.95865,2493.860585,2562.53473,2634.505692,2651.309561,2667.113431,2680.9173,2694.72117,,,,,,,,,,,,,,,,,
2341,94566,3142.822138,3172.873182,3178.939938,3184.006694,3194.07345,3204.140206,3214.206962,3229.273718,3243.340474,3257.40723,3269.473986,3282.540741,3316.429635,3348.547436,3356.680947,3363.814459,3375.947971,3388.081483,,,,,,,,,,,,,,,,,
2342,94568,2812.130221,2863.894663,2867.208288,2870.521914,2873.835539,2876.149165,2878.46279,2878.776416,2879.090041,2879.403667,2875.717292,2873.030918,2922.474764,2975.552831,2980.180082,2984.807333,2989.434584,2993.061835,,,,,,,,,,,,,,,,,
2343,94582,3627.578632,3678.600743,3677.82815,3678.055557,3677.282965,3672.510372,3667.73778,3662.965187,3665.192595,3667.420002,3668.647409,3676.874817,3730.680856,3782.930374,3783.385189,3784.840004,3785.294819,3781.749634,,,,,,,,,,,,,,,,,
2344,94583,3291.321866,3343.902787,3351.832962,3359.763137,3364.693312,3369.623487,3374.553662,3378.483838,3383.414013,3388.344188,3396.274363,3403.204538,3453.45658,3507.967675,3517.828025,3527.688376,3534.548726,3541.409076,,,,,,,,,,,,,,,,,
2345,94587,2593.138789,2650.918233,2656.84862,2662.779007,2668.709394,2674.639781,2680.570167,2685.500554,2690.430941,2696.361328,2696.291714,2696.222101,2755.291277,2815.001108,2822.861882,2830.722655,2838.583429,2846.444202,,,,,,,,,,,,,,,,,
2346,94588,3227.619284,3247.380741,3257.728422,3268.076104,3279.423785,3287.771466,3296.119148,3304.466829,3311.814511,3318.162192,3325.509873,3327.857555,3340.82452,3361.933659,3373.629021,3385.324384,3398.019747,3407.71511,,,,,,,,,,,,,,,,,
2347,94596,2659.935269,2711.914862,2719.721915,2726.528968,2733.336021,2740.143074,2747.950126,2752.757179,2758.564232,2764.371285,2763.178338,2761.985391,2811.727713,2865.514359,2875.128464,2883.74257,2892.356676,2900.970782,,,,,,,,,,,,,,,,,
2348,94597,2678.759875,2696.532097,2699.868154,2703.20421,2709.540266,2715.876322,2722.212378,2733.548434,2743.88449,2754.220546,2760.556603,2767.892659,2790.98859,2810.096868,2814.768981,2819.441093,2827.113205,2834.785318,,,,,,,,,,,,,,,,,
2349,94598,2958.674825,3012.01719,3016.907836,3020.798483,3024.689129,3028.579775,3032.470422,3038.361068,3044.251715,3050.142361,3056.033008,3062.923654,3117.489126,3172.722137,3179.503429,3185.284722,3191.066015,3196.847308,,,,,,,,,,,,,,,,,
2350,94601,2057.154727,2122.602822,2138.30971,2154.016598,2169.723486,2185.430374,2201.137262,2208.84415,2216.551038,2224.257926,2225.964814,2227.671702,2284.533317,2352.6883,2371.102076,2389.515852,2407.929628,2426.343404,,,,,,,,,,,,,,,,,
2351,94602,2615.976592,2669.578381,2676.380825,2684.183268,2690.985712,2705.788155,2719.590599,2734.393042,2752.195486,2768.99793,2786.800373,2796.602817,2851.381852,2907.786085,2917.390972,2927.995859,2937.600746,2955.205634,,,,,,,,,,,,,,,,,
2352,94606,2378.66191,2443.815619,2450.210353,2456.605088,2463.999822,2470.394557,2477.789291,2486.184026,2494.57876,2502.973495,2509.368229,2515.762964,2579.819608,2647.368052,2656.157521,2664.94699,2674.736459,2683.525928,,,,,,,,,,,,,,,,,
2353,94607,2929.77683,3015.440649,3020.939836,3026.439023,3027.93821,3030.437397,3032.936584,3038.435771,3043.934958,3049.434145,3049.933332,3049.432519,3139.708536,3227.871543,3235.869917,3243.868291,3247.866665,3252.865038,,,,,,,,,,,,,,,,,
2354,94608,2752.12354,2837.509096,2841.653056,2845.797017,2846.940977,2848.084937,2850.228897,2850.372858,2851.516818,2852.660778,2850.804738,2847.948698,2932.216199,3019.745715,3026.033636,3032.321556,3035.609477,3038.897397,,,,,,,,,,,,,,,,,
2355,94609,2716.786117,2796.207198,2804.552502,2812.897806,2817.24311,2821.588414,2825.933718,2828.279022,2829.624327,2831.969631,2832.314935,2833.660239,2913.79166,2995.558045,3006.248653,3016.939261,3023.629869,3030.320478,,,,,,,,,,,,,,,,,
2356,94610,2607.746485,2666.76986,2671.766708,2676.763555,2681.760403,2688.75725,2694.754097,2701.750945,2708.747792,2714.74464,2721.741487,2721.738334,2775.481667,2836.50189,2843.495584,2850.489279,2857.482974,2866.476669,,,,,,,,,,,,,,,,,
2357,94611,3191.296953,3251.254157,3265.54531,3278.836462,3290.127615,3301.418768,3312.709921,3318.001074,3323.292227,3328.583379,3329.874532,3330.165685,3383.753791,3446.002148,3462.584453,3478.166759,3491.749065,3505.33137,,,,,,,,,,,,,,,,,
2358,94619,2728.67105,2821.023801,2824.366592,2828.709384,2827.052176,2825.394968,2823.73776,2819.080551,2814.423343,2818.099468,2821.775593,2825.451719,2925.46556,3020.161103,3025.846686,3032.53227,3033.217854,3033.903437,,,,,,,,,,,,,,,,,
2359,94703,2667.535372,2745.627465,2752.170307,2759.713149,2763.255991,2767.798833,2771.341675,2776.884517,2782.427359,2787.970201,2793.513043,2800.055885,2881.134098,2961.769033,2970.854717,2980.940401,2987.026085,2994.111769,,,,,,,,,,,,,,,,,
2360,94803,2581.703261,2659.705207,2658.728566,2658.751925,2659.775284,2660.798643,2661.822002,2663.512028,2665.202053,2666.892079,2665.915438,2665.938797,2751.665417,2831.690722,2832.73744,2834.784158,2837.830876,2840.877594,,,,,,,,,,,,,,,,,
2361,94804,2376.981938,2442.156509,2455.912078,2468.667646,2480.423215,2492.178784,2502.934352,2511.689921,2520.44549,2529.201058,2536.956627,2545.712195,2608.449702,2676.379842,2692.890979,2708.402116,2722.913254,2737.424391,,,,,,,,,,,,,,,,,
2362,94901,2910.667845,2939.59994,2949.224597,2957.849254,2968.47391,2979.098567,2989.723224,2999.347881,3007.972537,3017.597194,3019.221851,3020.846507,3047.139009,3077.695761,3088.945074,3099.194388,3111.443701,3123.693015,,,,,,,,,,,,,,,,,
2363,94920,5903.487973,5883.035944,5892.748765,5902.461586,5924.174407,5946.887228,5969.600049,6009.312871,6048.025692,6087.738513,6108.451334,6129.164155,6131.364949,6113.625741,6126.051384,6138.477026,6162.902668,6188.32831,,,,,,,,,,,,,,,,,
2364,94941,3586.380594,3626.957952,3643.21765,3660.477348,3674.737046,3689.996744,3704.256442,3712.51614,3719.775838,3727.035536,3733.295234,3738.554932,3776.195224,3819.032279,3837.551675,3857.071071,3873.590467,3891.109863,,,,,,,,,,,,,,,,,
2365,94965,3647.087733,3687.3261,3694.316868,3701.307637,3710.298405,3719.289174,3729.279942,3739.270711,3750.261479,3761.252248,3766.243016,3772.233784,3814.312286,3856.541421,3865.522958,3874.504495,3885.486032,3896.467569,,,,,,,,,,,,,,,,,
2366,95008,3346.459266,3418.7666,3429.18806,3439.60952,3448.03098,3456.452441,3464.873901,3470.295361,3475.716821,3482.138282,3481.559742,3480.981202,3549.861929,3624.590722,3637.433643,3650.276563,3661.119484,3671.962404,,,,,,,,,,,,,,,,,
2367,95014,3747.606373,3825.395502,3832.113248,3838.830995,3844.548741,3856.266488,3867.984235,3879.701981,3888.419728,3897.137474,3905.855221,3904.572967,3975.897088,4056.403962,4065.839455,4075.274949,4083.710442,4098.145935,,,,,,,,,,,,,,,,,
2368,95020,2966.397066,3029.428747,3036.790785,3045.152823,3051.51486,3058.876898,3066.238935,3072.600973,3077.963011,3084.325048,3092.687086,3100.049124,3164.808227,3230.201946,3239.926021,3250.650097,3259.374172,3269.098247,,,,,,,,,,,,,,,,,
2369,95035,3104.733851,3167.608271,3177.082357,3186.556443,3197.030529,3207.504615,3217.9787,3227.452786,3236.926872,3246.400958,3248.875044,3250.34913,3312.557067,3377.905573,3389.853744,3401.801916,3414.750088,3427.69826,,,,,,,,,,,,,,,,,
2370,95037,3047.928391,3136.70348,3139.069281,3140.435082,3143.800883,3147.166685,3151.532486,3151.898287,3152.264088,3152.629889,3157.99569,3164.361491,3246.655683,3337.796574,3342.528176,3346.259778,3351.99138,3357.722982,,,,,,,,,,,,,,,,,
2371,95050,2638.567526,2695.395844,2711.921814,2728.447785,2743.973755,2758.499725,2774.025696,2783.551666,2793.077637,2802.603607,2802.129578,2801.655548,2850.749045,2910.103333,2929.155274,2948.207215,2966.259156,2983.311096,,,,,,,,,,,,,,,,,
2372,95051,2862.334828,2908.888947,2916.873727,2923.858507,2931.843287,2938.828067,2946.812847,2956.797627,2966.782407,2976.767187,2979.751967,2982.736747,3029.056356,3077.595254,3087.564814,3096.534375,3106.503935,3115.473495,,,,,,,,,,,,,,,,,
2373,95054,3709.080391,3768.789484,3774.581121,3780.372757,3793.164394,3805.956031,3818.747668,3833.539305,3849.330941,3865.122578,3871.914215,3878.705852,3943.577879,4006.078609,4014.661883,4023.245156,4038.82843,4054.411703,,,,,,,,,,,,,,,,,
2374,95111,3150.488552,3178.244086,3196.302224,3214.360362,3236.4185,3257.476638,3278.534777,3298.592915,3317.651053,3337.709191,3353.767329,3370.325467,3407.372157,3438.185829,3459.302106,3480.418382,3505.534658,3529.650935,,,,,,,,,,,,,,,,,
2375,95112,2571.782169,2632.238886,2638.173665,2644.108445,2651.043224,2658.978003,2665.912782,2671.847562,2677.782341,2682.71712,2680.651899,2677.586679,2734.303627,2796.695123,2804.564682,2812.43424,2821.303799,2831.173357,,,,,,,,,,,,,,,,,
2376,95123,2950.801625,3016.6114,3022.921145,3029.23089,3035.540635,3041.85038,3049.160126,3055.469871,3061.779616,3068.089361,3074.399106,3080.708852,3144.820222,3212.939742,3221.559232,3230.178723,3238.798213,3247.417703,,,,,,,,,,,,,,,,,
2377,95124,3604.610806,3682.921941,3677.153748,3670.385556,3671.617363,3673.84917,3675.080978,3680.312785,3685.544593,3691.7764,3695.008208,3699.240015,3792.082628,3872.625571,3869.089185,3864.5528,3868.016415,3872.48003,,,,,,,,,,,,,,,,,
2378,95125,3052.414084,3120.193215,3133.154766,3146.116317,3158.077868,3169.039419,3181.00097,3192.962521,3204.924072,3216.885623,3225.847174,3234.808724,3301.184359,3371.925042,3387.848143,3403.771245,3418.694347,3432.617449,,,,,,,,,,,,,,,,,
2379,95127,2988.602172,3045.736028,3046.663919,3047.59181,3054.5197,3060.447591,3067.375482,3074.303373,3081.231264,3088.159154,3089.087045,3091.014936,3150.544999,3209.606746,3212.462527,3215.318309,3224.17409,3232.029872,,,,,,,,,,,,,,,,,
2380,95128,2693.648703,2743.885732,2752.843071,2761.80041,2769.757749,2777.715088,2785.672426,2792.629765,2800.587104,2808.544443,2809.501782,2811.45912,2858.065162,2910.25953,2921.174208,2932.088886,2942.003563,2951.918241,,,,,,,,,,,,,,,,,
2381,95129,3305.079774,3360.12386,3363.111858,3366.099856,3370.087854,3374.075852,3379.06385,3387.051848,3395.039846,3403.027844,3409.015842,3415.003841,3472.071612,3529.103696,3534.079693,3539.055689,3545.031685,3551.007681,,,,,,,,,,,,,,,,,
2382,95130,3427.350238,3417.228036,3422.244858,3427.261681,3432.278503,3437.295326,3441.312148,3442.32897,3442.345793,3443.362615,3441.379438,3439.39626,3428.76332,3418.657941,3423.691586,3428.725231,3433.758875,3438.79252,,,,,,,,,,,,,,,,,
2383,95134,3062.707476,3120.104184,3126.023419,3131.942655,3138.86189,3145.781125,3152.700361,3159.619596,3166.538832,3172.458067,3170.377302,3167.296538,3223.923249,3283.239192,3291.077663,3298.916134,3307.754605,3316.593075,,,,,,,,,,,,,,,,,
