,ZIP,MSE,RMSE,R2
937,60616,7273.848085090279,85.28685763404745,-102.7474370298138
938,60617,7963.616634857895,89.23909812889133,-11.951570071749614
939,60618,7718.037648903173,87.85236279635951,-331.0026816575449
940,60619,1839.3929662737085,42.88814482201006,-0.06896182544120988
941,60622,4941.891232993294,70.29858628018982,-83.91131990718708
942,60625,2820.1121343006475,53.10472798443325,-245.8836345618508
943,60626,168.6286376584123,12.985708977888434,-13.343837910560667
944,60628,1756.7099040494122,41.91312329151112,-0.6576982481884757
945,60637,1091.5269177197442,33.03826444775428,-1.126696381334134
946,60640,2789.0200370127586,52.81117341067853,-13.70485081026059
947,60641,1112.1993036379106,33.34965222664114,-227.07124960676143
948,60642,22521.922253641376,150.0730563880185,-14.278019203887196
949,60645,467.18072954229075,21.614363963399217,-0.6446450994361144
950,60647,9872.176559293846,99.35882728421187,-83.2176199371039
951,60649,45.36036368989222,6.735010296197936,0.8996835729022752
952,60651,1037.8163376899122,32.21515695584785,-7.360122657605022
953,60654,48176.25530667871,219.49090028217276,-11.21912925256601
954,60657,6221.598580970382,78.87711062767437,-22.330994678638934
955,60659,1225.6283653638768,35.008975497204666,-9.625413811518909
956,60660,709.2773568943585,26.632261580540966,-38.69698801758027
957,60661,26290.888451215156,162.14465286038623,-14.630730351495336
958,63031,695.0897796824835,26.364555366675226,0.508895804593068
959,63033,5124.700312002562,71.58701217401493,-1.3398215700181364
