,zip,mse,r2,rmse
349,28214,4086.39009563382,-4.119185838564134,63.924878534368915
350,28215,2060.0027269710054,-2.139051774432008,45.38725291280588
351,28216,3531.4020940569667,-2.9083397499400765,59.425601335257575
352,28217,333.66691955500283,0.07883365767023764,18.266551933931122
353,28226,230.99687690319658,0.41155621507818596,15.198581410881628
354,28227,2642.0100222536407,-2.47569379868924,51.400486595494804
355,28262,854.5389104032544,-0.8451029073662302,29.232497505400634
356,28269,1544.8745093108166,-2.1341494694386816,39.30489167153138
357,28273,850.0964687685943,-1.1030423911262641,29.156413853020304
358,28277,1709.3304154797877,-2.348527776964268,41.34404933578456
359,28278,3198.011558630338,-4.024589364583083,56.55096425906758
360,29045,20.101542593258056,0.7082034139688347,4.48347438860289
361,29169,1025.7001287089251,-1.2130778923297156,32.02655349407621
362,29201,156.1541022976838,0.10726573245726267,12.496163503159032
363,29205,6.232054078235275,0.9563937907062254,2.4964082354926
364,29206,78.32281849130723,0.14453232230368318,8.850017993840874
365,29209,267.1015382351925,-0.9961916911909752,16.34324136256919
366,29210,417.21115729947866,-2.5215947626685185,20.425747411036852
367,29229,1862.8313191891632,-6.638032743828004,43.16052964444671
368,29401,234.5715658781453,0.6597124286100406,15.315729361612044
369,29403,1143.0852141821847,-4.5904181103869925,33.809543241253415
370,29405,143.13508732569122,0.3941371965050108,11.963907694632686
371,29414,311.3398864562469,-0.6678922488727514,17.644826053442603
372,29418,110.89486161743025,-0.4360485677077297,10.530662923929825
373,29420,164.80248401667595,0.5000935773002753,12.837541977211835
374,29445,2034.3035380001247,-2.4447284745063254,45.10325418415089
375,29456,1886.3550120929006,-17.837387083313292,43.43218866339688
376,29461,1728.187259945876,-1.9619015166889566,41.571471707721344
377,29464,9165.494975112548,-6.742399021612307,95.73659162051126
378,29483,411.8599444740467,-1.084780371353442,20.294332816676846
379,29492,398.55376056643564,-10.95661281699307,19.96381127356286
380,29605,131.58154180913675,0.33395170062866675,11.470899782019575
381,29607,56.1058580436032,0.4229111744086529,7.490384372220373
382,29609,51.532913363464424,0.1446819358761091,7.178642863624323
383,29615,299.5878306742407,-1.8532174349927688,17.30860568255689
384,29681,1649.9585966501302,-3.9264750335410703,40.61968237997597
385,29707,2189.9461292538995,-984.4757581642547,46.79686024995587
386,30004,3056.379807253936,-3.0208175794314522,55.28453497366091
387,30005,4857.701576231438,-5.3905447375966276,69.69721354710988
388,30009,10277.165198861156,-4.257160781502239,101.37635423934496
389,30012,4031.520385945776,-3.266159138566959,63.49425474754213
390,30014,1455.6421733589175,-1.5463128396948993,38.15287896553702
391,30016,3575.2942680021115,-2.995610270638438,59.7937644575261
392,30019,6910.914008791263,-5.295207720363489,83.13190728469583
393,30022,1077.407499307026,-1.412556445546615,32.82388610915877
394,30024,4073.3501252564733,-3.831173343960499,63.82280254937473
395,30039,5980.522453250768,-4.818729448312955,77.33383769897087
396,30040,4596.92537287692,-4.45215673651926,67.80062959056443
397,30041,6740.5792559859765,-5.140048410098306,82.10103078516113
398,30043,5670.4507597441325,-4.257855179672601,75.3023954449268
399,30045,8719.370460504648,-6.0442166149360945,93.3775693649425
400,30046,1562.1809406005625,-0.9434811439202491,39.524434728412785
401,30052,8145.1378944582275,-5.246803668523566,90.25041769686293
402,30062,1800.0932560940676,-1.6911693197419613,42.42750589056665
403,30066,3494.788694371098,-3.816707235733519,59.11673785292197
404,30067,912.0392130901628,-0.7866578696874276,30.199986971688627
405,30078,5411.772428194868,-3.7600431824626845,73.56474990234703
406,30080,1003.0451622957565,-0.8130962965779893,31.670888246081077
407,30092,2524.2661247830197,-2.9660271676423298,50.242075243594584
408,30093,465.30103326831824,-0.13449625449776192,21.57083756529445
409,30096,6262.297083089873,-5.186003045528357,79.13467686855032
410,30097,2719.9142423520293,-3.1909310359815546,52.152797071221684
411,30101,10041.923719835746,-6.359566253009646,100.20939935872157
412,30102,2699.773910107016,-1.9879445635714639,51.95934863051129
413,30106,9138.121649957939,-5.762670884466176,95.59352305443052
414,30114,7156.234492388325,-5.796582026803316,84.59452992001506
415,30117,133.7762533427003,0.28334149994981983,11.56616848151108
416,30120,955.2589448821267,-0.4551399321185019,30.907263626567246
417,30126,1042.0138743963173,-0.5403646153766446,32.28023968926373
418,30127,4498.93795760623,-3.963128320222605,67.07412286125127
419,30135,9105.133708656585,-7.125553136133792,95.42082429248129
420,30152,3413.1997596014153,-3.2463002849518245,58.42259631000162
421,30168,5985.900205223154,-3.6537610924961355,77.36859960748387
422,30180,9963.401553766724,-5.133001435189148,99.81684003096233
423,30188,1983.7189559578208,-1.5822202203674265,44.53895997840341
424,30189,6037.277599886351,-5.075757396732322,77.6999202051479
425,30213,6868.097834402572,-4.267395015732693,82.87398768252058
426,30228,9575.443973840274,-4.8095588354161025,97.85419752795623
427,30236,7135.24198612223,-4.685451781770701,84.47036158394393
428,30238,7193.1168912169405,-4.398886833537858,84.8122449367834
429,30253,15316.126465063853,-6.683140148293719,123.75833897181981
430,30265,4848.339172519693,-4.751860610008534,69.63001631853675
431,30269,15295.031140763303,-8.279714188140064,123.67308171450772
432,30281,6405.957024220238,-4.634500057952272,80.03722274179832
433,30291,6662.143292905582,-3.9475443218211277,81.62195349846499
434,30305,301.9416920811846,-0.08395501744342293,17.3764694941517
435,30306,102.19912330143893,0.503620016344873,10.109358204230322
436,30307,1975.1051704213933,-10.623963729797312,44.44215533051242
437,30308,936.2862391756536,-4.009855025315625,30.598794734035742
438,30309,500.84855386415126,-1.1588299735523764,22.379645972717068
439,30310,1261.4182230625981,-0.33483409847893975,35.51645003463322
440,30311,107.34214729455033,0.7036566485733273,10.36060554671156
441,30312,879.5161451884427,-0.9694334283003008,29.656637455862096
442,30316,498.5464592974187,-0.26347571522049096,22.32815396080515
