,zip,mse,r2,rmse
1321,91311,3556.0423814370993,-2.2972962197485014,59.632561419388146
759,48135,3567.3754074673575,-6.079686585933013,59.727509637246364
277,22303,3572.5515567145067,-7564.403296571897,59.77082529725106
1372,92028,3580.6976042895385,-2.7293537900889158,59.83893050756789
1077,80204,3587.806831260254,-45.46080788682343,59.89830407666192
837,60564,3588.4257840973537,-6.748055432585901,59.903470551357486
1292,90503,3590.5512950085517,-45.296506669164714,59.921209058300484
1599,98058,3591.2197814440187,-6.82542897717963,59.9267868439817
1213,87106,3612.0527213745495,-5.925537812605654,60.1003554180385
193,19454,3619.584257536369,-6.343197141240309,60.1629807899872
266,22181,3621.107014034191,-3949.298560764572,60.17563472065908
665,34210,3623.6696199697412,-3.2255800181041296,60.196923675298734
234,21075,3633.199835458859,-10.083399209941438,60.27603035584592
318,27614,3637.849768414117,-4.670112640728589,60.314590012816275
288,23228,3642.128873582271,-6.228039660912996,60.350052805132414
241,21144,3642.1374762322703,-9.320106190032407,60.35012407801885
31,02171,3653.9987775705176,-395.21673491728495,60.44831492746938
1600,98075,3654.505168702474,-1.3378027235995638,60.45250341137639
1447,92677,3696.4224528671493,-2.7543012640208033,60.79821093475654
521,32905,3708.8847754298954,-8.829199934884882,60.90061391669131
637,33707,3727.3442152772786,-2.2689629640903832,61.05197961800484
1636,98498,3744.0566109837036,-3.7883064405631934,61.18869675833686
1326,91335,3746.756893530232,-29.79526213860465,61.21075798852871
337,28117,3751.074718986982,-4.441597754816706,61.246017984739076
1509,94597,3751.1084644120624,-79.38089566597277,61.24629347488762
1426,92606,3782.892459982437,-1.610091393732132,61.50522303010076
1334,91367,3800.164118628368,-20.0957453000187,61.64547119317337
1073,80132,3802.82778240206,-2.5261249237984327,61.66707210823342
965,77006,3804.945668050783,-355.7136563797609,61.68424165093369
1243,89139,3837.70654010293,-3.3593788793293413,61.94922550042841
289,23693,3851.1289598868366,-6.35221098562476,62.05746498115143
627,33615,3864.1738277271634,-3.9946236463513527,62.16247925981688
160,18042,3887.8921033217716,-6.887524131844676,62.352963869585
1302,90804,3898.624344787515,-14.209197703982502,62.43896495608744
1377,92056,3916.6880350541046,-2.434017760885235,62.58344857112066
1300,90802,3917.228436496795,-19.246981150593626,62.587765869192
448,30349,3930.458451549019,-3.2665692997154956,62.69336848143525
515,32832,3934.6760969051516,-2.839124552487681,62.72699655575063
1031,78681,3976.237929450677,-4.768236841562877,63.05741771949337
892,75002,3990.6316434448668,-4.5001048684538745,63.171446425144225
890,74014,3993.504750434037,-9.66732241485654,63.19418288445573
1585,98005,3996.7660296022095,-8.55846522724238,63.21998125278281
55,06902,3997.5937620230775,-7.831208605352895,63.22652736014432
349,28214,4007.3587559497537,-4.020180088881621,63.30370254534685
1355,91765,4012.443653062072,-3.1398593233473164,63.34385252778735
671,34292,4035.3375888371215,-3.0985231541299587,63.524307070893116
545,33073,4048.532099956306,-3.4657032079672456,63.62807634964541
1195,85382,4056.431611770109,-3.3055558576443644,63.6901217754379
302,27520,4066.045747683626,-3.8392504270236225,63.76555298657439
292,27101,4073.771033790749,-5.941298618727138,63.82609994187917
394,30024,4075.2357847012204,-3.833409819432805,63.83757345561641
451,30518,4102.301634219258,-3.0651506738939487,64.04921259640322
1083,80215,4108.847279412562,-170.99825820796772,64.10029079039003
1524,95204,4117.575392267178,-2.2012247947655417,64.16833636823678
526,32940,4120.702412419231,-13.128122556865936,64.19269750072223
1463,92886,4152.620963039821,-1.5742488707219113,64.44083304116901
1531,95610,4160.001620798963,-2.648413037145846,64.49807455109774
13,02122,4165.755123870467,-13.695461485481314,64.54266127043776
396,30040,4166.283739163155,-3.941396718936301,64.54675622495026
336,28115,4168.324713118563,-3.8943147316460616,64.56256433196069
1388,92104,4171.834814643,-28.19068091878484,64.58974233299743
1218,89012,4182.713757149544,-2.9716639479171674,64.67390321566764
